value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
<unmapped>;549;0.0;0.0;0;
bottle;300;0.23666666666666666;0.4666666666666667;300;0.35
bag;150;0.16;0.36666666666666664;150;0.30666666666666664
airplane;150;0.48;0.6466666666666666;150;0.6533333333333333
basket;150;0.26;0.5733333333333334;150;0.26
bathtub;150;0.32666666666666666;0.86;150;0.32666666666666666
birdhouse;150;0.2866666666666667;0.34;150;0.2866666666666667
bench;150;0.43333333333333335;0.6866666666666666;150;0.43333333333333335
bowl;150;0.11333333333333333;0.7333333333333333;150;0.6533333333333333
bookshelf;150;0.12;0.21333333333333335;150;0.12
bus;150;0.0;0.0;150;0.006666666666666667
cabinet;150;0.0;0.04666666666666667;150;0.04
chair;150;0.7;0.7933333333333333;150;0.7666666666666667
camera;150;0.03333333333333333;0.23333333333333334;150;0.03333333333333333
cap;150;0.25333333333333335;0.4066666666666667;150;0.2733333333333333
car;150;0.08666666666666667;0.48;150;0.49333333333333335
display;150;0.13333333333333333;0.3;150;0.14666666666666667
dishwasher;150;0.11333333333333333;0.29333333333333333;150;0.11333333333333333
flowerpot;150;0.25333333333333335;0.56;150;0.25333333333333335
file cabinet;150;0.06666666666666667;0.09333333333333334;150;0.06666666666666667
train;150;0.0;0.02666666666666667;150;0.0
washer;150;0.12;0.17333333333333334;150;0.12
keyboard;150;0.23333333333333334;0.5866666666666667;150;0.23333333333333334
helmet;150;0.5666666666666667;0.66;150;0.6
knife;150;0.02666666666666667;0.25333333333333335;150;0.02666666666666667
loudspeaker;150;0.14666666666666667;0.25333333333333335;150;0.14666666666666667
laptop;150;0.6866666666666666;0.8066666666666666;150;0.6866666666666666
lamp;150;0.5866666666666667;0.7333333333333333;150;0.5866666666666667
microphone;150;0.26666666666666666;0.29333333333333333;150;0.26666666666666666
microwaves;150;0.02666666666666667;0.03333333333333333;150;0.02666666666666667
motorbike;150;0.24666666666666667;0.48;150;0.47333333333333333
mailbox;150;0.21333333333333335;0.5466666666666666;150;0.21333333333333335
mug;150;0.28;0.5133333333333333;150;0.28
pistol;150;0.36;0.43333333333333335;150;0.36
pillow;150;0.15333333333333332;0.2;150;0.15333333333333332
piano;150;0.2733333333333333;0.34;150;0.30666666666666664
tower;150;0.0;0.03333333333333333;150;0.26
telephone;150;0.0;0.02666666666666667;150;0.0
watercraft;150;0.09333333333333334;0.22;150;0.26666666666666666
rifle;150;0.20666666666666667;0.41333333333333333;150;0.3933333333333333
table;150;0.18666666666666668;0.4666666666666667;150;0.20666666666666667
stove;150;0.1;0.16666666666666666;150;0.1
remote;149;0.10738255033557047;0.1610738255033557;149;0.10738255033557047
clock;149;0.06711409395973154;0.20134228187919462;149;0.1476510067114094
trash bin;149;0.6778523489932886;0.7516778523489933;149;0.6778523489932886
rocket;149;0.1476510067114094;0.40939597315436244;149;0.28187919463087246
jar;149;0.4563758389261745;0.7718120805369127;149;0.46308724832214765
printer;149;0.10067114093959731;0.1610738255033557;149;0.10067114093959731
bed;100;0.0;0.04;100;0.01
earphone;50;0.0;0.02;50;0.0
guitar;50;0.18;0.24;50;0.18
sofa;50;0.54;0.78;50;0.54
