superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
rifle;150;;0.4066666666666667;0.9838709677419355;0.4066666666666667;0.5754716981132075;61;1;89
chair;150;;0.49333333333333335;0.6788990825688074;0.49333333333333335;0.5714285714285715;74;35;76
pistol;150;;0.4;0.967741935483871;0.4;0.5660377358490567;60;2;90
piano;150;;0.3933333333333333;0.8676470588235294;0.3933333333333333;0.5412844036697247;59;9;91
train;150;;0.4866666666666667;0.5658914728682171;0.4866666666666667;0.5232974910394265;73;56;77
trash bin;149;;0.348993288590604;0.8813559322033898;0.348993288590604;0.5;52;7;97
bowl;150;;0.3333333333333333;0.8928571428571429;0.3333333333333333;0.48543689320388345;50;6;100
guitar;50;;0.3;1.0;0.3;0.4615384615384615;15;0;35
keyboard;150;;0.30666666666666664;0.71875;0.30666666666666664;0.42990654205607476;46;18;104
airplane;150;;0.26;0.9512195121951219;0.26;0.4083769633507853;39;2;111
helmet;150;;0.26666666666666666;0.851063829787234;0.26666666666666666;0.40609137055837563;40;7;110
tower;150;;0.23333333333333334;0.9210526315789473;0.23333333333333334;0.3723404255319149;35;3;115
watercraft;150;;0.20666666666666667;0.8157894736842105;0.20666666666666667;0.32978723404255317;31;7;119
bag;150;;0.2;0.8333333333333334;0.2;0.3225806451612903;30;6;120
birdhouse;150;;0.18666666666666668;1.0;0.18666666666666668;0.3146067415730337;28;0;122
laptop;150;;0.17333333333333334;0.6842105263157895;0.17333333333333334;0.2765957446808511;26;12;124
clock;149;;0.1610738255033557;0.8888888888888888;0.1610738255033557;0.2727272727272727;24;3;125
bottle;300;;0.17;0.6071428571428571;0.17;0.265625;51;33;249
bench;150;;0.13333333333333333;1.0;0.13333333333333333;0.23529411764705882;20;0;130
rocket;149;;0.1476510067114094;0.4782608695652174;0.1476510067114094;0.22564102564102564;22;24;127
mug;150;;0.1;1.0;0.1;0.18181818181818182;15;0;135
knife;150;;0.1;0.8823529411764706;0.1;0.17964071856287428;15;2;135
sofa;50;;0.14;0.22580645161290322;0.14;0.1728395061728395;7;24;43
car;150;;0.09333333333333334;0.5833333333333334;0.09333333333333334;0.16091954022988506;14;10;136
cap;150;;0.08666666666666667;1.0;0.08666666666666667;0.15950920245398773;13;0;137
basket;150;;0.12;0.20930232558139536;0.12;0.15254237288135591;18;68;132
jar;149;;0.09395973154362416;0.16666666666666666;0.09395973154362416;0.1201716738197425;14;70;135
washer;150;;0.06;1.0;0.06;0.11320754716981131;9;0;141
telephone;150;;0.06;0.6923076923076923;0.06;0.11042944785276072;9;4;141
microphone;150;;0.04666666666666667;1.0;0.04666666666666667;0.089171974522293;7;0;143
motorbike;150;;0.04666666666666667;1.0;0.04666666666666667;0.089171974522293;7;0;143
earphone;50;;0.04;1.0;0.04;0.07692307692307693;2;0;48
bus;150;;0.04;1.0;0.04;0.07692307692307693;6;0;144
camera;150;;0.03333333333333333;1.0;0.03333333333333333;0.06451612903225806;5;0;145
lamp;150;;0.03333333333333333;1.0;0.03333333333333333;0.06451612903225806;5;0;145
stove;150;;0.03333333333333333;1.0;0.03333333333333333;0.06451612903225806;5;0;145
loudspeaker;150;;0.04666666666666667;0.05555555555555555;0.04666666666666667;0.050724637681159424;7;119;143
mailbox;150;;0.02666666666666667;0.4;0.02666666666666667;0.05;4;6;146
table;150;;0.02;0.75;0.02;0.03896103896103896;3;1;147
dishwasher;150;;0.02;0.21428571428571427;0.02;0.03658536585365854;3;11;147
remote;149;;0.013422818791946308;1.0;0.013422818791946308;0.026490066225165563;2;0;147
bookshelf;150;;0.006666666666666667;1.0;0.006666666666666667;0.013245033112582783;1;0;149
pillow;150;;0.006666666666666667;1.0;0.006666666666666667;0.013245033112582783;1;0;149
display;150;;0.0;0.0;0.0;0.0;0;0;150
cabinet;150;;0.0;0.0;0.0;0.0;0;1;150
bathtub;150;;0.0;0.0;0.0;0.0;0;0;150
bed;100;;0.0;0.0;0.0;0.0;0;1;100
microwaves;150;;0.0;0.0;0.0;0.0;0;2;150
file cabinet;150;;0.0;0.0;0.0;0.0;0;0;150
flowerpot;150;;0.0;0.0;0.0;0.0;0;0;150
printer;149;;0.0;0.0;0.0;0.0;0;0;149
