value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.3;0.48;50;0.3
analog-clock-1;50;0.16;0.2;50;0.16
assault-rifle-1;50;0.42;0.42;50;0.42
backpack-1;50;0.32;0.38;50;0.32
backpack-2;50;0.14;0.22;50;0.16
bathtub-1;50;0.0;0.0;50;0.0
bathtub-2;50;0.0;0.0;50;0.0
bathtub-3;50;0.0;0.06;50;0.0
bed-1;50;0.0;0.02;50;0.0
bed-2;50;0.0;0.22;50;0.0
bench-1;50;0.4;0.46;50;0.4
bench-2;50;0.0;0.02;50;0.0
bench-3;50;0.0;0.04;50;0.0
birdhouse-1;50;0.0;0.0;50;0.0
birdhouse-2;50;0.48;0.54;50;0.48
birdhouse-3;50;0.08;0.2;50;0.08
bookshelf-1;50;0.02;0.02;50;0.02
bookshelf-2;50;0.0;0.0;50;0.0
bookshelf-3;50;0.0;0.02;50;0.0
bullet-train-1;50;0.48;0.56;50;0.48
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.08
bus-3;50;0.0;0.0;50;0.04
can-1;50;0.0;0.06;50;0.04
can-2;50;0.08;0.64;50;0.26
can-3;50;0.0;0.26;50;0.0
china-cabinet-1;50;0.0;0.0;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.16;0.32;50;0.16
computer-keyboard-2;50;0.16;0.24;50;0.16
computer-keyboard-3;50;0.6;0.86;50;0.6
cowboy-hat-1;50;0.1;0.22;50;0.1
cowboy-hat-2;50;0.0;0.0;50;0.0
cowboy-hat-3;50;0.16;0.32;50;0.16
crash-helmet-1;50;0.28;0.46;50;0.28
crash-helmet-2;50;0.26;0.36;50;0.26
crate-1;50;0.0;0.66;50;0.0
day-bed-1;50;0.14;0.16;50;0.14
dining-table-1;50;0.04;0.1;50;0.04
dining-table-2;50;0.0;0.0;50;0.0
dining-table-3;50;0.02;0.12;50;0.02
dishwasher-1;50;0.06;0.1;50;0.06
dishwasher-2;50;0.0;0.02;50;0.0
dishwasher-3;50;0.0;0.0;50;0.0
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.0;0.16;50;0.5
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.0;0.0;50;0.0
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.76;0.88;50;0.76
file-cabinet-1;50;0.0;0.02;50;0.0
file-cabinet-2;50;0.0;0.0;50;0.0
file-cabinet-3;50;0.0;0.06;50;0.0
flowerpot-1;50;0.0;0.02;50;0.0
football-helmet-1;50;0.04;0.2;50;0.26
flowerpot-3;50;0.0;0.0;50;0.0
folding-chair-1;50;0.18;0.68;50;0.62
folding-chair-2;50;0.28;0.38;50;0.28
iPod-1;50;0.04;0.08;50;0.04
grand-piano-1;50;0.54;0.82;50;0.82
knife-1;50;0.04;0.38;50;0.04
knife-2;50;0.16;0.64;50;0.16
microwave-2;50;0.0;0.0;50;0.0
knife-3;50;0.1;0.3;50;0.1
laptop-1;50;0.24;0.7;50;0.24
laptop-2;50;0.16;0.7;50;0.16
laptop-3;50;0.12;0.5;50;0.12
limousine-1;50;0.24;0.3;50;0.26
loudspeaker-1;50;0.02;0.14;50;0.02
loudspeaker-2;50;0.12;0.26;50;0.12
loudspeaker-3;50;0.0;0.18;50;0.0
mailbox-1;50;0.06;0.18;50;0.06
mailbox-2;50;0.02;0.12;50;0.02
mailbox-3;50;0.0;0.04;50;0.0
microphone-1;50;0.04;0.06;50;0.04
microphone-2;50;0.0;0.0;50;0.0
microphone-3;50;0.1;0.26;50;0.1
microwave-1;50;0.0;0.02;50;0.0
moped-2;50;0.0;0.28;50;0.0
microwave-3;50;0.0;0.0;50;0.0
missile-2;50;0.0;0.04;50;0.1
mixing-bowl-1;50;0.04;0.3;50;0.04
mobile-phone-2;50;0.0;0.0;50;0.0
mobile-phone-1;50;0.0;0.0;50;0.0
mobile-phone-3;50;0.0;0.0;50;0.18
monitor-1;50;0.0;0.02;50;0.0
mosque-1;50;0.0;0.0;50;0.62
monitor-2;50;0.0;0.12;50;0.0
monitor-3;50;0.0;0.02;50;0.0
moped-1;50;0.14;0.4;50;0.14
mug-1;50;0.3;0.68;50;0.3
moped-3;50;0.0;0.36;50;0.0
mug-3;50;0.0;0.38;50;0.0
mug-2;50;0.0;0.22;50;0.0
trash-can-2;50;0.42;0.58;50;0.42
upright-piano-1;50;0.08;0.1;50;0.12
obelisk-1;50;0.06;0.22;50;0.08
ocean-liner-1;50;0.02;0.04;50;0.14
old-plane;50;0.0;0.14;50;0.02
pas-plane;50;0.0;1.0;50;0.0
pill-bottle-1;50;0.0;0.0;50;0.02
pillow-1;50;0.02;0.02;50;0.02
pillow-2;50;0.0;0.0;50;0.0
pillow-3;50;0.0;0.0;50;0.0
plastic-bag-1;50;0.06;0.16;50;0.12
printer-1;50;0.0;0.0;50;0.0
printer-2;50;0.0;0.0;50;0.0
race-car-1;50;0.0;0.0;50;0.0
reflex-camera-1;50;0.0;0.18;50;0.0
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.04;0.2;50;0.1
remote-2;50;0.02;0.02;50;0.02
remote-3;50;0.0;0.0;50;0.0
revolver-2;50;0.4;0.4;50;0.4
revolver-1;50;0.4;0.4;50;0.4
