rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;swin_b__knn;Swin-B-KNN;0.22649940777430816;0.3248627113168946;0.0;0;0;0;0.0
2;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.25336491870356415;0.37520189512221386;0.0;0;0;0;0.0
3;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.261333046193604;0.4139657585872725;0.0;0;0;0;0.0
4;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.2732313987294067;0.4242489501453645;0.0;0;0;0;0.0
5;swin_l__knn;Swin-L-KNN;0.27145472165392487;0.3935608915688597;0.0;0;0;0;0.0
6;swin_l_in1k__knn;Swin-L-IN1K-KNN;0.27145472165392487;0.3935608915688597;0.0;0;0;0;0.0
7;swin_l_in1k__logits;Swin-L-IN1K-LOGITS;0.2999892322601486;0.45224507375901796;0.0;0;0;0;0.0
8;swin_s__knn;Swin-S-KNN;0.21460105523850545;0.32168622806073005;0.0;0;0;0;0.0
9;swin_s_in1k__knn;Swin-S-IN1K-KNN;0.2334445999784645;0.3592656401421342;0.0;0;0;0;0.0
10;swin_s_in1k__logits;Swin-S-IN1K-LOGITS;0.2649402390438247;0.41461182297835686;0.0;0;0;0;0.0
