value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.18;0.34;50;0.22
analog-clock-1;50;0.2;0.22;50;0.2
assault-rifle-1;50;0.4;0.4;50;0.4
backpack-1;50;0.74;0.8;50;0.76
backpack-2;50;0.04;0.42;50;0.38
bathtub-1;50;0.16;0.76;50;0.16
bathtub-2;50;0.24;0.9;50;0.24
bathtub-3;50;0.24;0.84;50;0.24
bed-1;50;0.0;0.0;50;0.0
bed-2;50;0.0;0.0;50;0.04
bench-1;50;0.94;1.0;50;0.94
bench-2;50;0.04;0.18;50;0.04
bench-3;50;0.46;0.54;50;0.46
birdhouse-1;50;0.04;0.04;50;0.04
birdhouse-2;50;0.4;0.4;50;0.4
birdhouse-3;50;0.42;0.72;50;0.42
bookshelf-1;50;0.0;0.02;50;0.0
bookshelf-2;50;0.04;0.2;50;0.04
bookshelf-3;50;0.14;0.18;50;0.14
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.0
bus-3;50;0.0;0.0;50;0.02
can-1;50;0.0;0.0;50;0.0
can-2;50;0.0;0.08;50;0.06
can-3;50;0.0;0.1;50;0.0
china-cabinet-1;50;0.0;0.1;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.12;0.46;50;0.12
computer-keyboard-2;50;0.18;0.42;50;0.18
computer-keyboard-3;50;0.64;0.88;50;0.64
cowboy-hat-1;50;0.18;0.62;50;0.18
cowboy-hat-2;50;0.1;0.1;50;0.1
cowboy-hat-3;50;0.04;0.5;50;0.04
crash-helmet-1;50;0.36;0.5;50;0.36
crash-helmet-2;50;0.32;0.48;50;0.36
crate-1;50;0.02;0.08;50;0.02
day-bed-1;50;0.32;0.46;50;0.32
dining-table-1;50;0.28;0.6;50;0.28
dining-table-2;50;0.0;0.02;50;0.2
dining-table-3;50;0.74;0.8;50;0.74
dishwasher-1;50;0.14;0.26;50;0.14
dishwasher-2;50;0.16;0.42;50;0.16
dishwasher-3;50;0.12;0.3;50;0.12
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.02;0.06;50;0.02
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.38;0.52;50;0.38
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.82;0.9;50;0.82
file-cabinet-1;50;0.0;0.1;50;0.0
file-cabinet-2;50;0.0;0.2;50;0.0
file-cabinet-3;50;0.2;0.2;50;0.2
flowerpot-1;50;0.3;0.48;50;0.3
football-helmet-1;50;0.36;0.48;50;0.4
flowerpot-3;50;0.02;0.12;50;0.02
folding-chair-1;50;0.44;0.82;50;0.6
folding-chair-2;50;0.1;0.46;50;0.62
iPod-1;50;0.2;0.26;50;0.2
grand-piano-1;50;0.42;0.52;50;0.42
knife-1;50;0.0;0.06;50;0.0
knife-2;50;0.0;0.08;50;0.04
microwave-2;50;0.0;0.0;50;0.0
knife-3;50;0.02;0.12;50;0.02
laptop-1;50;0.7;0.82;50;0.72
laptop-2;50;0.54;0.78;50;0.62
laptop-3;50;0.58;0.68;50;0.64
limousine-1;50;0.18;0.38;50;0.34
loudspeaker-1;50;0.02;0.4;50;0.02
loudspeaker-2;50;0.12;0.26;50;0.12
loudspeaker-3;50;0.0;0.0;50;0.0
mailbox-1;50;0.68;0.68;50;0.68
mailbox-2;50;0.6;0.72;50;0.6
mailbox-3;50;0.3;0.52;50;0.3
microphone-1;50;0.06;0.18;50;0.06
microphone-2;50;0.0;0.1;50;0.0
microphone-3;50;0.34;0.42;50;0.34
microwave-1;50;0.0;0.06;50;0.0
moped-2;50;0.0;0.42;50;0.42
microwave-3;50;0.02;0.02;50;0.02
missile-2;50;0.06;0.28;50;0.24
mixing-bowl-1;50;0.0;0.12;50;0.02
mobile-phone-2;50;0.02;0.1;50;0.08
mobile-phone-1;50;0.02;0.02;50;0.02
mobile-phone-3;50;0.0;0.0;50;0.0
monitor-1;50;0.02;0.18;50;0.06
mosque-1;50;0.0;0.0;50;0.7
monitor-2;50;0.16;0.34;50;0.16
monitor-3;50;0.02;0.22;50;0.12
moped-1;50;0.16;0.28;50;0.16
mug-1;50;0.52;0.78;50;0.52
moped-3;50;0.14;0.38;50;0.38
mug-3;50;0.08;0.46;50;0.08
mug-2;50;0.0;0.0;50;0.0
trash-can-2;50;0.7;0.78;50;0.7
upright-piano-1;50;0.14;0.18;50;0.14
obelisk-1;50;0.0;0.02;50;0.22
ocean-liner-1;50;0.0;0.0;50;0.22
old-plane;50;0.0;0.0;50;0.26
pas-plane;50;0.02;0.24;50;0.6
pill-bottle-1;50;0.02;0.02;50;0.08
pillow-1;50;0.14;0.18;50;0.14
pillow-2;50;0.02;0.18;50;0.02
pillow-3;50;0.1;0.18;50;0.1
plastic-bag-1;50;0.0;0.02;50;0.0
printer-1;50;0.02;0.06;50;0.02
printer-2;50;0.2;0.24;50;0.2
race-car-1;50;0.04;0.3;50;0.26
reflex-camera-1;50;0.0;0.04;50;0.0
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.2;0.32;50;0.2
remote-2;50;0.18;0.2;50;0.18
remote-3;50;0.06;0.08;50;0.06
revolver-2;50;0.4;0.42;50;0.4
revolver-1;50;0.04;0.4;50;0.04
revolver-3;50;0.26;0.4;50;0.26
rifle-1;50;0.02;0.4;50;0.4
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.0;0.36;50;0.36
shopping-basket-1;50;0.56;0.9;50;0.64
shopping-basket-2;50;0.04;0.76;50;0.04
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.62;0.74;50;0.62
water-tower-1;50;0.0;0.26;50;0.0
soup-bowl-1;50;0.1;0.64;50;0.68
soup-bowl-2;50;0.14;0.8;50;0.36
space-shuttle-1;50;0.0;0.0;50;0.16
speedboat-1;50;0.08;0.16;50;0.2
sports-car-1;50;0.1;0.38;50;0.38
steam-locomotive-1;50;0.0;0.0;50;0.0
stove-1;50;0.08;0.18;50;0.08
stove-2;50;0.02;0.02;50;0.02
stove-3;50;0.2;0.46;50;0.2
table-lamp-1;50;0.78;1.0;50;0.78
table-lamp-2;50;0.26;0.8;50;0.26
table-lamp-3;50;0.2;0.38;50;0.2
toilet-seat-1;50;0.5;0.7;50;0.5
trash-can-1;50;0.72;0.76;50;0.72
yawl-1;50;0.16;0.32;50;0.36
washer-3;50;0.2;0.28;50;0.2
upright-piano-2;50;0.2;0.32;50;0.3
vase-2;50;0.8;0.8;50;0.8
vase-3;50;0.24;0.78;50;0.26
washer-2;50;0.14;0.24;50;0.14
washer-1;50;0.06;0.14;50;0.06
wall-clock-2;50;0.0;0.2;50;0.2
wine-bottle-1;50;0.6;0.8;50;0.82
earphone-1;49;0.0;0.0;0;
missile-1;49;0.14285714285714285;0.5306122448979592;49;0.30612244897959184
printer-3;49;0.061224489795918366;0.10204081632653061;49;0.061224489795918366
remote-1;49;0.1836734693877551;0.22448979591836735;49;0.1836734693877551
wall-clock-1;49;0.0;0.1836734693877551;49;0.20408163265306123
trash-can-3;49;0.5918367346938775;0.7142857142857143;49;0.5918367346938775
vase-1;49;0.4489795918367347;0.7142857142857143;49;0.4489795918367347
