superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
guitar;21;1.0;0.8095238095238095;1.0;0.8095238095238095;0.8947368421052632;17;0;4
piano;63;1.0;0.8095238095238095;0.8225806451612904;0.8095238095238095;0.8160000000000001;51;11;12
birdhouse;63;1.0;0.6825396825396826;0.9772727272727273;0.6825396825396826;0.8037383177570094;43;1;20
bowl;63;0.6666666666666666;0.6666666666666666;0.8936170212765957;0.6666666666666666;0.7636363636363636;42;5;21
helmet;63;1.0;0.6666666666666666;0.7777777777777778;0.6666666666666666;0.717948717948718;42;12;21
clock;63;1.0;0.6507936507936508;0.7321428571428571;0.6507936507936508;0.6890756302521008;41;15;22
chair;63;1.0;0.8253968253968254;0.5148514851485149;0.8253968253968254;0.6341463414634146;52;49;11
car;63;0.6666666666666666;0.49206349206349204;0.8857142857142857;0.49206349206349204;0.6326530612244897;31;4;32
sofa;21;1.0;0.7619047619047619;0.48484848484848486;0.7619047619047619;0.5925925925925926;16;17;5
motorbike;63;0.6666666666666666;0.4126984126984127;1.0;0.4126984126984127;0.5842696629213483;26;0;37
bench;63;0.6666666666666666;0.4603174603174603;0.725;0.4603174603174603;0.5631067961165048;29;11;34
laptop;63;0.6666666666666666;0.42857142857142855;0.7297297297297297;0.42857142857142855;0.54;27;10;36
bottle;126;0.5;0.42063492063492064;0.6883116883116883;0.42063492063492064;0.5221674876847291;53;24;73
bathtub;63;0.3333333333333333;0.38095238095238093;0.8;0.38095238095238093;0.5161290322580645;24;6;39
watercraft;63;0.3333333333333333;0.38095238095238093;0.7741935483870968;0.38095238095238093;0.5106382978723405;24;7;39
remote;63;0.6666666666666666;0.36507936507936506;0.7666666666666667;0.36507936507936506;0.49462365591397855;23;7;40
bed;42;0.5;0.3333333333333333;0.8235294117647058;0.3333333333333333;0.4745762711864407;14;3;28
washer;63;0.6666666666666666;0.4444444444444444;0.509090909090909;0.4444444444444444;0.47457627118644063;28;27;35
jar;63;0.3333333333333333;0.42857142857142855;0.5294117647058824;0.42857142857142855;0.4736842105263158;27;24;36
table;63;0.3333333333333333;0.31746031746031744;0.8695652173913043;0.31746031746031744;0.46511627906976744;20;3;43
tower;63;0.3333333333333333;0.3333333333333333;0.7;0.3333333333333333;0.45161290322580644;21;9;42
display;63;0.3333333333333333;0.38095238095238093;0.5454545454545454;0.38095238095238093;0.4485981308411215;24;20;39
loudspeaker;63;0.6666666666666666;0.38095238095238093;0.5;0.38095238095238093;0.4324324324324324;24;24;39
file cabinet;63;0.3333333333333333;0.2857142857142857;0.6428571428571429;0.2857142857142857;0.3956043956043956;18;10;45
cap;63;0.3333333333333333;0.25396825396825395;0.8888888888888888;0.25396825396825395;0.3950617283950617;16;2;47
lamp;63;0.0;0.2857142857142857;0.5806451612903226;0.2857142857142857;0.3829787234042553;18;13;45
printer;63;0.6666666666666666;0.2857142857142857;0.5454545454545454;0.2857142857142857;0.37499999999999994;18;15;45
airplane;63;0.3333333333333333;0.2857142857142857;0.47368421052631576;0.2857142857142857;0.3564356435643564;18;20;45
basket;63;0.3333333333333333;0.23809523809523808;0.6;0.23809523809523808;0.34090909090909094;15;10;48
rocket;63;0.3333333333333333;0.3968253968253968;0.29411764705882354;0.3968253968253968;0.33783783783783783;25;60;38
microphone;63;0.6666666666666666;0.20634920634920634;0.8666666666666667;0.20634920634920634;0.3333333333333333;13;2;50
bag;63;0.3333333333333333;0.20634920634920634;0.7647058823529411;0.20634920634920634;0.32499999999999996;13;4;50
camera;63;0.3333333333333333;0.1746031746031746;0.9166666666666666;0.1746031746031746;0.29333333333333333;11;1;52
bookshelf;63;0.3333333333333333;0.1746031746031746;0.7857142857142857;0.1746031746031746;0.2857142857142857;11;3;52
trash bin;63;0.0;0.23809523809523808;0.3488372093023256;0.23809523809523808;0.2830188679245283;15;28;48
stove;63;0.0;0.14285714285714285;1.0;0.14285714285714285;0.25;9;0;54
microwaves;63;0.6666666666666666;0.1111111111111111;0.6363636363636364;0.1111111111111111;0.1891891891891892;7;4;56
rifle;63;0.0;0.09523809523809523;0.6;0.09523809523809523;0.1643835616438356;6;4;57
pistol;63;0.0;0.06349206349206349;1.0;0.06349206349206349;0.11940298507462686;4;0;59
pillow;63;0.0;0.06349206349206349;0.8;0.06349206349206349;0.11764705882352941;4;1;59
bus;63;0.0;0.06349206349206349;0.5714285714285714;0.06349206349206349;0.11428571428571427;4;3;59
train;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
flowerpot;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
telephone;63;0.0;0.047619047619047616;0.75;0.047619047619047616;0.08955223880597014;3;1;60
dishwasher;63;0.0;0.047619047619047616;0.25;0.047619047619047616;0.08;3;9;60
knife;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
keyboard;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
mailbox;63;0.0;0.031746031746031744;0.4;0.031746031746031744;0.058823529411764705;2;3;61
mug;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
cabinet;63;0.0;0.0;0.0;0.0;0.0;0;13;63
earphone;21;0.0;0.0;0.0;0.0;0.0;0;2;21
