superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
piano;63;1.0;0.8888888888888888;0.8115942028985508;0.8888888888888888;0.8484848484848485;56;13;7
guitar;21;1.0;0.8095238095238095;0.85;0.8095238095238095;0.8292682926829269;17;3;4
clock;63;1.0;0.6190476190476191;0.8297872340425532;0.6190476190476191;0.7090909090909091;39;8;24
birdhouse;63;1.0;0.5555555555555556;0.9210526315789473;0.5555555555555556;0.693069306930693;35;3;28
helmet;63;1.0;0.5396825396825397;0.9444444444444444;0.5396825396825397;0.6868686868686867;34;2;29
lamp;63;0.6666666666666666;0.5238095238095238;0.9705882352941176;0.5238095238095238;0.6804123711340205;33;1;30
motorbike;63;0.6666666666666666;0.5079365079365079;0.9411764705882353;0.5079365079365079;0.6597938144329897;32;2;31
washer;63;0.6666666666666666;0.4603174603174603;0.9354838709677419;0.4603174603174603;0.6170212765957446;29;2;34
bottle;126;0.6666666666666666;0.48412698412698413;0.8243243243243243;0.48412698412698413;0.61;61;13;65
chair;63;0.6666666666666666;0.6190476190476191;0.5735294117647058;0.6190476190476191;0.5954198473282443;39;29;24
trash bin;63;1.0;0.8571428571428571;0.4251968503937008;0.8571428571428571;0.5684210526315789;54;73;9
jar;63;0.6666666666666666;0.6031746031746031;0.5352112676056338;0.6031746031746031;0.5671641791044777;38;33;25
display;63;0.6666666666666666;0.4444444444444444;0.7777777777777778;0.4444444444444444;0.5656565656565655;28;8;35
laptop;63;0.6666666666666666;0.6349206349206349;0.47619047619047616;0.6349206349206349;0.5442176870748299;40;44;23
bookshelf;63;0.6666666666666666;0.36507936507936506;1.0;0.36507936507936506;0.5348837209302325;23;0;40
airplane;63;0.3333333333333333;0.47619047619047616;0.5769230769230769;0.47619047619047616;0.5217391304347826;30;22;33
remote;63;0.6666666666666666;0.3968253968253968;0.7352941176470589;0.3968253968253968;0.5154639175257733;25;9;38
car;63;0.6666666666666666;0.5238095238095238;0.4782608695652174;0.5238095238095238;0.5;33;36;30
table;63;0.6666666666666666;0.6031746031746031;0.42696629213483145;0.6031746031746031;0.5;38;51;25
file cabinet;63;0.6666666666666666;0.3968253968253968;0.6578947368421053;0.3968253968253968;0.4950495049504951;25;13;38
bench;63;0.6666666666666666;0.5714285714285714;0.4186046511627907;0.5714285714285714;0.48322147651006714;36;50;27
tower;63;0.3333333333333333;0.3333333333333333;0.8076923076923077;0.3333333333333333;0.47191011235955055;21;5;42
bed;42;0.5;0.30952380952380953;0.8125;0.30952380952380953;0.4482758620689655;13;3;29
sofa;21;1.0;0.3333333333333333;0.6363636363636364;0.3333333333333333;0.43749999999999994;7;4;14
watercraft;63;0.3333333333333333;0.31746031746031744;0.5405405405405406;0.31746031746031744;0.4;20;17;43
basket;63;0.3333333333333333;0.3492063492063492;0.36666666666666664;0.3492063492063492;0.3577235772357723;22;38;41
microphone;63;0.3333333333333333;0.19047619047619047;1.0;0.19047619047619047;0.32;12;0;51
rocket;63;0.3333333333333333;0.2857142857142857;0.2608695652173913;0.2857142857142857;0.2727272727272727;18;51;45
bathtub;63;0.3333333333333333;0.15873015873015872;0.625;0.15873015873015872;0.2531645569620253;10;6;53
loudspeaker;63;0.3333333333333333;0.14285714285714285;1.0;0.14285714285714285;0.25;9;0;54
mug;63;0.0;0.14285714285714285;1.0;0.14285714285714285;0.25;9;0;54
printer;63;0.6666666666666666;0.14285714285714285;0.6923076923076923;0.14285714285714285;0.2368421052631579;9;4;54
dishwasher;63;0.6666666666666666;0.14285714285714285;0.391304347826087;0.14285714285714285;0.20930232558139536;9;14;54
mailbox;63;0.0;0.12698412698412698;0.5;0.12698412698412698;0.20253164556962025;8;8;55
stove;63;0.0;0.1111111111111111;1.0;0.1111111111111111;0.19999999999999998;7;0;56
camera;63;0.3333333333333333;0.1111111111111111;0.7;0.1111111111111111;0.19178082191780818;7;3;56
bag;63;0.0;0.1111111111111111;0.5833333333333334;0.1111111111111111;0.18666666666666668;7;5;56
pillow;63;0.0;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
rifle;63;0.0;0.09523809523809523;0.5;0.09523809523809523;0.16;6;6;57
microwaves;63;0.0;0.09523809523809523;0.46153846153846156;0.09523809523809523;0.15789473684210528;6;7;57
cap;63;0.0;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
pistol;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
keyboard;63;0.3333333333333333;0.047619047619047616;0.75;0.047619047619047616;0.08955223880597014;3;1;60
bowl;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
knife;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
cabinet;63;0.0;0.0;0.0;0.0;0.0;0;1;63
bus;63;0.0;0.0;0.0;0.0;0.0;0;0;63
flowerpot;63;0.0;0.0;0.0;0.0;0.0;0;0;63
earphone;21;0.0;0.0;0.0;0.0;0.0;0;5;21
telephone;63;0.0;0.0;0.0;0.0;0.0;0;1;63
train;63;0.0;0.0;0.0;0.0;0.0;0;0;63
