value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
X=-1.000 Y=0.000 Z=0.200;160;0.35625;0.49375;149;0.48322147651006714
X=0.000 Y=-1.000 Z=0.200;160;0.2875;0.43125;149;0.3959731543624161
X=0.000 Y=0.000 Z=0.400;160;0.06875;0.2;149;0.08053691275167785
X=0.000 Y=1.000 Z=0.200;160;0.28125;0.44375;149;0.38926174496644295
X=1.000 Y=0.000 Z=0.200;160;0.2;0.34375;149;0.28859060402684567
