rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
14;clip_b_in1k__logits;CLIP-B-IN1K-LOGITS;0.2586309523809524;0.44910714285714287;0.4563758389261745;0.3521891978267817;3129;0.232662192393736;-0.1041866410993928
15;clip_b_in1k__knn;CLIP-B-IN1K-KNN;0.25744047619047616;0.41517857142857145;0.48322147651006714;0.35186960690316393;3129;0.23234260147011823;-0.1313518696069032
16;hiera_l_in1k__knn;Hiera_L-IN1K-KNN;0.24970238095238095;0.37589285714285714;0.48322147651006714;0.3410035155001598;3129;0.22147651006711408;-0.14221796100990736
17;hiera_l_in1k__logits;Hiera_L-IN1K-LOGITS;0.2467261904761905;0.44285714285714284;0.47651006711409394;0.336529242569511;3129;0.2170022371364653;-0.13998082454458294
18;dinov2_s__knn;DINOv2-S-KNN;0.24732142857142858;0.46517857142857144;0.3959731543624161;0.3346116970278044;3129;0.2150846915947587;-0.06136145733461168
19;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.22738095238095238;0.4107142857142857;0.436241610738255;0.3173537871524449;3129;0.1978267817193992;-0.11888782358581013
20;swin_l__knn;Swin-L-KNN;0.23214285714285715;0.37142857142857144;0.3959731543624161;0.31383828699264943;3129;0.19431128155960373;-0.08213486736976666
21;swin_l_in1k__knn;Swin-L-IN1K-KNN;0.23214285714285715;0.37142857142857144;0.3959731543624161;0.31383828699264943;3129;0.19431128155960373;-0.08213486736976666
22;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.20684523809523808;0.44434523809523807;0.4161073825503356;0.3084052412911473;3129;0.18887823585810162;-0.10770214125918826
23;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.22708333333333333;0.41369047619047616;0.4429530201342282;0.30648769574944074;3129;0.18696069031639503;-0.13646532438478748
24;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.20684523809523808;0.412797619047619;0.3825503355704698;0.3013742409715564;3129;0.1818472355385107;-0.0811760945989134
25;swin_s_in1k__logits;Swin-S-IN1K-LOGITS;0.2154761904761905;0.4056547619047619;0.38926174496644295;0.29466283157558326;3129;0.17513582614253756;-0.09459891339085968
26;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.21369047619047618;0.35833333333333334;0.40939597315436244;0.29338446788111217;3129;0.17385746244806646;-0.11601150527325027
27;hiera_b_in1k__logits;Hiera_B-LOGITS;0.20327380952380952;0.3827380952380952;0.3691275167785235;0.27772451262384146;3129;0.15819750719079576;-0.09140300415468205
28;hiera_b_in1k__knn;Hiera_B-KNN;0.2005952380952381;0.3366071428571429;0.3959731543624161;0.27452860338766377;3129;0.15500159795461807;-0.12144455097475232
29;swin_b__knn;Swin-B-KNN;0.2017857142857143;0.32589285714285715;0.38926174496644295;0.27293064876957496;3129;0.15340364333652926;-0.11633109619686799
30;hiera_s_in1k__logits;Hiera_S-IN1K-LOGITS;0.18958333333333333;0.3636904761904762;0.37583892617449666;0.2652604666027485;3129;0.1457334611697028;-0.11057845957174817
31;swin_s_in1k__knn;Swin-S-IN1K-KNN;0.1949404761904762;0.34285714285714286;0.3422818791946309;0.26334292106104185;3129;0.14381591562799614;-0.07893895813358903
32;swin_s__knn;Swin-S-KNN;0.1836309523809524;0.30833333333333335;0.3624161073825503;0.2464046021093001;3129;0.1268775966762544;-0.11601150527325021
33;clip_l__knn;CLIP-L-KNN;0.1738095238095238;0.3205357142857143;0.3624161073825503;0.24256951102588686;3129;0.12304250559284116;-0.11984659635666345
34;hiera_s_in1k__knn;Hiera_S-IN1K-KNN;0.17648809523809525;0.3196428571428571;0.35570469798657717;0.24065196548418025;3129;0.12112496005113454;-0.11505273250239692
35;dinov3_s__knn;DINOv3-S-KNN;0.1550595238095238;0.325;0.30201342281879195;0.22083732821987856;3129;0.10131032278683286;-0.0811760945989134
36;vit_l_in1k__logits;ViT-L-IN1K-LOGITS;0.15833333333333333;0.31934523809523807;0.3087248322147651;0.2182806008309364;3129;0.09875359539789069;-0.0904442313838287
37;vit_l_in1k__knn;ViT-L-IN1K-KNN;0.15654761904761905;0.2755952380952381;0.2953020134228188;0.20741450942793224;3129;0.08788750399488654;-0.08788750399488657
38;vit_b_in1k__logits;ViT-B-IN1K-LOGITS;0.14583333333333334;0.29583333333333334;0.3221476510067114;0.19878555449025248;3129;0.07925854905720678;-0.12336209651645891
39;vit_b_in1k__knn;ViT-B-IN1K-KNN;0.13154761904761905;0.24136904761904762;0.24161073825503357;0.1808884627676574;3129;0.06136145733461171;-0.06072227548737616
40;resnet50_in1k__logits;ResNet-50-IN1K-LOGITS;0.12113095238095238;0.26875;0.26174496644295303;0.17130073505912433;3129;0.051773729626078624;-0.0904442313838287
41;dinov1_b__knn;DINOv1-B-KNN;0.0869047619047619;0.21875;0.16778523489932887;0.13454777884308086;3129;0.01502077341003516;-0.033237456056248005
42;resnet50_in1k__knn;ResNet-50-IN1K-KNN;0.09226190476190477;0.1842261904761905;0.21476510067114093;0.1339085969958453;3129;0.014381591562799612;-0.08085650367529562
43;clip_b__knn;CLIP-B-KNN;0.08630952380952381;0.19553571428571428;0.16778523489932887;0.1297539149888143;3129;0.010226909555768604;-0.03803131991051456
44;dinov1_s__knn;DINOv1-S-KNN;0.07321428571428572;0.1818452380952381;0.16778523489932887;0.12016618728028124;3129;0.0006391818472355343;-0.04761904761904763
45;resnet50__knn;ResNet-50-KNN;0.07678571428571429;0.17410714285714285;0.19463087248322147;0.1195270054330457;3129;0.0;-0.07510386705017577
