value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
(R=0.000000,G=0.000000,B=1.000000,A=0.000000);160;0.15625;0.275;149;0.2080536912751678
(R=0.000000,G=1.000000,B=0.000000,A=0.000000);160;0.10625;0.25625;149;0.14093959731543623
(R=0.050000,G=0.050000,B=0.050000,A=0.000000);160;0.18125;0.3125;149;0.2684563758389262
(R=1.000000,G=0.000000,B=0.000000,A=0.000000);160;0.13125;0.2375;149;0.174496644295302
(R=1.000000,G=1.000000,B=0.000000,A=0.000000);160;0.09375;0.24375;149;0.14093959731543623
(R=1.000000,G=1.000000,B=1.000000,A=0.000000);160;0.1375;0.25;149;0.21476510067114093
