superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
clock;63;1.0;0.6190476190476191;0.6842105263157895;0.6190476190476191;0.6500000000000001;39;18;24
trash bin;63;1.0;0.746031746031746;0.4392523364485981;0.746031746031746;0.5529411764705883;47;60;16
remote;63;1.0;0.36507936507936506;0.7931034482758621;0.36507936507936506;0.5;23;6;40
birdhouse;63;0.6666666666666666;0.4444444444444444;0.56;0.4444444444444444;0.4955752212389381;28;22;35
laptop;63;1.0;0.47619047619047616;0.5084745762711864;0.47619047619047616;0.4918032786885246;30;29;33
chair;63;0.6666666666666666;0.4444444444444444;0.5;0.4444444444444444;0.47058823529411764;28;28;35
piano;63;0.3333333333333333;0.30158730158730157;1.0;0.30158730158730157;0.46341463414634143;19;0;44
washer;63;0.3333333333333333;0.38095238095238093;0.5853658536585366;0.38095238095238093;0.4615384615384615;24;17;39
bottle;126;0.5;0.4523809523809524;0.4523809523809524;0.4523809523809524;0.4523809523809524;57;69;69
display;63;0.6666666666666666;0.2857142857142857;0.6923076923076923;0.2857142857142857;0.4044943820224719;18;8;45
sofa;21;1.0;0.2857142857142857;0.6666666666666666;0.2857142857142857;0.4;6;3;15
car;63;0.0;0.2857142857142857;0.6206896551724138;0.2857142857142857;0.391304347826087;18;11;45
lamp;63;0.3333333333333333;0.25396825396825395;0.5714285714285714;0.25396825396825395;0.3516483516483516;16;12;47
dishwasher;63;0.6666666666666666;0.20634920634920634;0.9285714285714286;0.20634920634920634;0.33766233766233766;13;1;50
microwaves;63;0.3333333333333333;0.2222222222222222;0.7;0.2222222222222222;0.3373493975903614;14;6;49
basket;63;0.3333333333333333;0.2698412698412698;0.3953488372093023;0.2698412698412698;0.32075471698113206;17;26;46
bench;63;0.3333333333333333;0.2857142857142857;0.3103448275862069;0.2857142857142857;0.2975206611570248;18;40;45
helmet;63;0.0;0.1746031746031746;1.0;0.1746031746031746;0.29729729729729726;11;0;52
airplane;63;0.0;0.15873015873015872;0.4;0.15873015873015872;0.22727272727272727;10;15;53
table;63;0.3333333333333333;0.14285714285714285;0.45;0.14285714285714285;0.21686746987951805;9;11;54
telephone;63;0.3333333333333333;0.1111111111111111;1.0;0.1111111111111111;0.19999999999999998;7;0;56
rocket;63;0.0;0.1111111111111111;0.6363636363636364;0.1111111111111111;0.1891891891891892;7;4;56
file cabinet;63;0.6666666666666666;0.14285714285714285;0.2647058823529412;0.14285714285714285;0.18556701030927833;9;25;54
bookshelf;63;0.0;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
guitar;21;0.0;0.09523809523809523;0.6666666666666666;0.09523809523809523;0.16666666666666666;2;1;19
bathtub;63;0.0;0.09523809523809523;0.6;0.09523809523809523;0.1643835616438356;6;4;57
flowerpot;63;0.3333333333333333;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
stove;63;0.3333333333333333;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
bag;63;0.0;0.09523809523809523;0.3157894736842105;0.09523809523809523;0.14634146341463414;6;13;57
jar;63;0.3333333333333333;0.09523809523809523;0.3;0.09523809523809523;0.14457831325301204;6;14;57
mug;63;0.0;0.07936507936507936;0.625;0.07936507936507936;0.14084507042253522;5;3;58
loudspeaker;63;0.3333333333333333;0.06349206349206349;0.3333333333333333;0.06349206349206349;0.10666666666666667;4;8;59
pistol;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
rifle;63;0.0;0.047619047619047616;0.75;0.047619047619047616;0.08955223880597014;3;1;60
motorbike;63;0.0;0.047619047619047616;0.75;0.047619047619047616;0.08955223880597014;3;1;60
earphone;21;0.0;0.047619047619047616;0.25;0.047619047619047616;0.08;1;3;20
printer;63;0.3333333333333333;0.047619047619047616;0.25;0.047619047619047616;0.08;3;9;60
microphone;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
watercraft;63;0.0;0.031746031746031744;0.5;0.031746031746031744;0.05970149253731343;2;2;61
cap;63;0.0;0.031746031746031744;0.5;0.031746031746031744;0.05970149253731343;2;2;61
tower;63;0.0;0.031746031746031744;0.14285714285714285;0.031746031746031744;0.051948051948051945;2;12;61
cabinet;63;0.0;0.015873015873015872;0.5;0.015873015873015872;0.03076923076923077;1;1;62
camera;63;0.0;0.015873015873015872;0.2;0.015873015873015872;0.029411764705882353;1;4;62
bowl;63;0.0;0.0;0.0;0.0;0.0;0;1;63
bed;42;0.0;0.0;0.0;0.0;0.0;0;2;42
bus;63;0.0;0.0;0.0;0.0;0.0;0;0;63
keyboard;63;0.0;0.0;0.0;0.0;0.0;0;0;63
mailbox;63;0.0;0.0;0.0;0.0;0.0;0;44;63
knife;63;0.0;0.0;0.0;0.0;0.0;0;1;63
pillow;63;0.0;0.0;0.0;0.0;0.0;0;0;63
train;63;0.0;0.0;0.0;0.0;0.0;0;0;63
