rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;dinov2_b__knn;DINOv2-B-KNN;0.6510493827160494;0.7297530864197531;0.0;0;0;0;0.0
2;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.6269444444444444;0.743179012345679;0.0;0;0;0;0.0
3;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.5496604938271605;0.7018518518518518;0.0;0;0;0;0.0
4;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.5704938271604938;0.7238580246913581;0.0;0;0;0;0.0
5;dinov2_l__knn;DINOv2-L-KNN;0.6668518518518518;0.7519135802469136;0.0;0;0;0;0.0
6;dinov2_l_in1k__knn;DINOv2-L-IN1K-KNN;0.6340432098765432;0.761358024691358;0.0;0;0;0;0.0
7;dinov2_l_in1k__logits;DINOv2-L-IN1K-LOGITS;0.6105246913580247;0.7607716049382716;0.0;0;0;0;0.0
8;dinov2_s__knn;DINOv2-S-KNN;0.6390432098765432;0.7108024691358025;0.0;0;0;0;0.0
9;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.589320987654321;0.7133950617283951;0.0;0;0;0;0.0
10;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.5191666666666667;0.6825925925925926;0.0;0;0;0;0.0
