value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.28;0.38;50;0.28
analog-clock-1;50;0.2;0.22;50;0.2
assault-rifle-1;50;0.4;0.42;50;0.4
backpack-1;50;0.5;0.76;50;0.62
backpack-2;50;0.06;0.62;50;0.48
bathtub-1;50;0.48;0.9;50;0.48
bathtub-2;50;0.56;0.88;50;0.56
bathtub-3;50;0.52;0.94;50;0.52
bed-1;50;0.0;0.0;50;0.0
bed-2;50;0.0;0.36;50;0.02
bench-1;50;0.8;0.92;50;0.8
bench-2;50;0.06;0.22;50;0.06
bench-3;50;0.46;0.74;50;0.46
birdhouse-1;50;0.06;0.18;50;0.06
birdhouse-2;50;0.4;0.4;50;0.4
birdhouse-3;50;0.36;0.5;50;0.36
bookshelf-1;50;0.0;0.04;50;0.0
bookshelf-2;50;0.02;0.14;50;0.02
bookshelf-3;50;0.2;0.2;50;0.2
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.0;50;0.0
bus-3;50;0.0;0.02;50;0.0
can-1;50;0.0;0.0;50;0.0
can-2;50;0.02;0.18;50;0.12
can-3;50;0.0;0.0;50;0.02
china-cabinet-1;50;0.0;0.02;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.04
computer-keyboard-1;50;0.48;0.78;50;0.48
computer-keyboard-2;50;0.36;0.7;50;0.36
computer-keyboard-3;50;0.86;0.96;50;0.86
cowboy-hat-1;50;0.14;0.66;50;0.14
cowboy-hat-2;50;0.08;0.24;50;0.12
cowboy-hat-3;50;0.18;0.64;50;0.18
crash-helmet-1;50;0.42;0.62;50;0.42
crash-helmet-2;50;0.38;0.62;50;0.38
crate-1;50;0.06;0.32;50;0.06
day-bed-1;50;0.44;0.56;50;0.44
dining-table-1;50;0.02;0.4;50;0.02
dining-table-2;50;0.0;0.0;50;0.02
dining-table-3;50;0.76;0.8;50;0.76
dishwasher-1;50;0.02;0.2;50;0.02
dishwasher-2;50;0.02;0.2;50;0.02
dishwasher-3;50;0.04;0.44;50;0.04
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.02;0.12;50;0.02
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.06;0.36;50;0.06
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.86;0.94;50;0.86
file-cabinet-1;50;0.0;0.18;50;0.0
file-cabinet-2;50;0.0;0.02;50;0.0
file-cabinet-3;50;0.08;0.2;50;0.08
flowerpot-1;50;0.38;0.74;50;0.38
football-helmet-1;50;0.6;0.6;50;0.62
flowerpot-3;50;0.06;0.32;50;0.06
folding-chair-1;50;0.52;0.98;50;0.76
folding-chair-2;50;0.22;0.58;50;0.6
iPod-1;50;0.02;0.3;50;0.02
grand-piano-1;50;0.54;0.7;50;0.54
knife-1;50;0.0;0.4;50;0.0
knife-2;50;0.1;0.72;50;0.1
microwave-2;50;0.0;0.02;50;0.0
knife-3;50;0.1;0.28;50;0.1
laptop-1;50;0.8;1.0;50;0.8
laptop-2;50;0.88;0.98;50;0.88
laptop-3;50;0.42;0.92;50;0.42
limousine-1;50;0.18;0.4;50;0.5
loudspeaker-1;50;0.0;0.08;50;0.0
loudspeaker-2;50;0.2;0.44;50;0.2
loudspeaker-3;50;0.0;0.02;50;0.0
mailbox-1;50;0.38;0.68;50;0.38
mailbox-2;50;0.28;0.48;50;0.28
mailbox-3;50;0.26;0.42;50;0.26
microphone-1;50;0.0;0.16;50;0.0
microphone-2;50;0.0;0.02;50;0.0
microphone-3;50;0.16;0.42;50;0.16
