superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
bowl;150;;0.6733333333333333;1.0;0.6733333333333333;0.8047808764940239;101;0;49
keyboard;150;;0.5666666666666667;1.0;0.5666666666666667;0.7234042553191489;85;0;65
bathtub;150;;0.52;0.8478260869565217;0.52;0.6446280991735537;78;14;72
lamp;150;;0.4666666666666667;1.0;0.4666666666666667;0.6363636363636364;70;0;80
helmet;150;;0.47333333333333333;0.922077922077922;0.47333333333333333;0.6255506607929515;71;6;79
car;150;;0.6333333333333333;0.5974842767295597;0.6333333333333333;0.6148867313915857;95;64;55
chair;150;;0.66;0.495;0.66;0.5657142857142857;99;101;51
pistol;150;;0.3933333333333333;1.0;0.3933333333333333;0.5645933014354066;59;0;91
laptop;150;;0.7;0.47297297297297297;0.7;0.5645161290322581;105;117;45
rifle;150;;0.3933333333333333;0.9672131147540983;0.3933333333333333;0.5592417061611374;59;2;91
bag;150;;0.5133333333333333;0.5923076923076923;0.5133333333333333;0.5499999999999999;77;53;73
motorbike;150;;0.37333333333333335;0.9824561403508771;0.37333333333333335;0.5410628019323672;56;1;94
bench;150;;0.44;0.6875;0.44;0.5365853658536586;66;30;84
airplane;150;;0.7133333333333334;0.4246031746031746;0.7133333333333334;0.5323383084577115;107;145;43
jar;149;;0.47651006711409394;0.5966386554621849;0.47651006711409394;0.5298507462686567;71;48;78
piano;150;;0.3466666666666667;0.9122807017543859;0.3466666666666667;0.5024154589371981;52;5;98
guitar;50;;0.28;1.0;0.28;0.43750000000000006;14;0;36
birdhouse;150;;0.2733333333333333;0.9761904761904762;0.2733333333333333;0.4270833333333333;41;1;109
tower;150;;0.3;0.703125;0.3;0.4205607476635514;45;19;105
bottle;300;;0.29333333333333333;0.6984126984126984;0.29333333333333333;0.4131455399061033;88;38;212
display;150;;0.2866666666666667;0.7166666666666667;0.2866666666666667;0.4095238095238095;43;17;107
mug;150;;0.26;0.8666666666666667;0.26;0.4;39;6;111
rocket;149;;0.44966442953020136;0.3435897435897436;0.44966442953020136;0.38953488372093026;67;128;82
table;150;;0.26666666666666666;0.6779661016949152;0.26666666666666666;0.38277511961722493;40;19;110
pillow;150;;0.22666666666666666;1.0;0.22666666666666666;0.3695652173913044;34;0;116
trash bin;149;;0.738255033557047;0.24553571428571427;0.738255033557047;0.3685092127303182;110;338;39
watercraft;150;;0.21333333333333335;0.8;0.21333333333333335;0.3368421052631579;32;8;118
basket;150;;0.22666666666666666;0.5666666666666667;0.22666666666666666;0.3238095238095238;34;26;116
mailbox;150;;0.30666666666666664;0.32857142857142857;0.30666666666666664;0.3172413793103448;46;94;104
washer;150;;0.19333333333333333;0.6590909090909091;0.19333333333333333;0.29896907216494845;29;15;121
flowerpot;150;;0.16666666666666666;1.0;0.16666666666666666;0.2857142857142857;25;0;125
sofa;50;;0.44;0.18181818181818182;0.44;0.2573099415204678;22;99;28
cap;150;;0.14666666666666667;0.6470588235294118;0.14666666666666667;0.23913043478260873;22;12;128
remote;149;;0.1342281879194631;0.8695652173913043;0.1342281879194631;0.23255813953488375;20;3;129
clock;149;;0.14093959731543623;0.5;0.14093959731543623;0.21989528795811517;21;21;128
stove;150;;0.12;0.75;0.12;0.20689655172413793;18;6;132
bookshelf;150;;0.07333333333333333;0.9166666666666666;0.07333333333333333;0.1358024691358025;11;1;139
telephone;150;;0.07333333333333333;0.3793103448275862;0.07333333333333333;0.12290502793296089;11;18;139
camera;150;;0.06666666666666667;0.7692307692307693;0.06666666666666667;0.1226993865030675;10;3;140
printer;149;;0.0738255033557047;0.3235294117647059;0.0738255033557047;0.12021857923497269;11;23;138
knife;150;;0.06666666666666667;0.3125;0.06666666666666667;0.10989010989010989;10;22;140
loudspeaker;150;;0.06666666666666667;0.3125;0.06666666666666667;0.10989010989010989;10;22;140
microphone;150;;0.05333333333333334;1.0;0.05333333333333334;0.10126582278481014;8;0;142
microwaves;150;;0.04666666666666667;0.875;0.04666666666666667;0.08860759493670886;7;1;143
file cabinet;150;;0.02666666666666667;0.6666666666666666;0.02666666666666667;0.05128205128205129;4;2;146
dishwasher;150;;0.02666666666666667;0.3076923076923077;0.02666666666666667;0.049079754601227;4;9;146
earphone;50;;0.02;0.14285714285714285;0.02;0.03508771929824562;1;6;49
train;150;;0.013333333333333334;1.0;0.013333333333333334;0.02631578947368421;2;0;148
cabinet;150;;0.013333333333333334;0.6666666666666666;0.013333333333333334;0.026143790849673203;2;1;148
bed;100;;0.01;0.5;0.01;0.0196078431372549;1;1;99
bus;150;;0.0;0.0;0.0;0.0;0;0;150
