value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
<unmapped>;549;0.0;0.0;0;
bottle;300;0.25333333333333335;0.31;300;0.4
bag;150;0.19333333333333333;0.35333333333333333;150;0.26666666666666666
airplane;150;0.5266666666666666;0.6533333333333333;150;0.7466666666666667
basket;150;0.37333333333333335;0.6133333333333333;150;0.38666666666666666
bathtub;150;0.4;0.8533333333333334;150;0.4
birdhouse;150;0.38666666666666666;0.5666666666666667;150;0.38666666666666666
bench;150;0.5133333333333333;0.8133333333333334;150;0.5133333333333333
bowl;150;0.12;0.5466666666666666;150;0.49333333333333335
bookshelf;150;0.12666666666666668;0.22666666666666666;150;0.12666666666666668
bus;150;0.0;0.006666666666666667;150;0.013333333333333334
cabinet;150;0.0;0.0;150;0.0
chair;150;0.2733333333333333;0.62;150;0.5866666666666667
camera;150;0.14;0.2733333333333333;150;0.14
cap;150;0.13333333333333333;0.6;150;0.14
car;150;0.22666666666666666;0.6133333333333333;150;0.41333333333333333
display;150;0.5333333333333333;0.8333333333333334;150;0.5866666666666667
dishwasher;150;0.05333333333333334;0.20666666666666667;150;0.05333333333333334
flowerpot;150;0.31333333333333335;0.6333333333333333;150;0.31333333333333335
file cabinet;150;0.08666666666666667;0.18;150;0.08666666666666667
train;150;0.006666666666666667;0.03333333333333333;150;0.006666666666666667
washer;150;0.18666666666666668;0.30666666666666664;150;0.18666666666666668
keyboard;150;0.3466666666666667;0.7533333333333333;150;0.3466666666666667
helmet;150;0.6133333333333333;0.7266666666666667;150;0.6333333333333333
knife;150;0.0;0.14;150;0.0
loudspeaker;150;0.08666666666666667;0.25333333333333335;150;0.08666666666666667
laptop;150;0.22666666666666666;0.7733333333333333;150;0.7133333333333334
lamp;150;0.64;0.8666666666666667;150;0.64
microphone;150;0.30666666666666664;0.46;150;0.30666666666666664
microwaves;150;0.08666666666666667;0.11333333333333333;150;0.08666666666666667
motorbike;150;0.36666666666666664;0.66;150;0.46
mailbox;150;0.4666666666666667;0.62;150;0.4666666666666667
mug;150;0.11333333333333333;0.6133333333333333;150;0.11333333333333333
pistol;150;0.4;0.4066666666666667;150;0.4
pillow;150;0.12;0.58;150;0.12
piano;150;0.5333333333333333;0.5866666666666667;150;0.5333333333333333
tower;150;0.0;0.013333333333333334;150;0.08
telephone;150;0.0;0.03333333333333333;150;0.0
watercraft;150;0.12666666666666668;0.24;150;0.28
rifle;150;0.37333333333333335;0.4;150;0.3933333333333333
table;150;0.22;0.5466666666666666;150;0.3
stove;150;0.16;0.28;150;0.16
remote;149;0.12751677852348994;0.16778523489932887;149;0.12751677852348994
clock;149;0.1476510067114094;0.21476510067114093;149;0.20134228187919462
trash bin;149;0.7919463087248322;0.825503355704698;149;0.7919463087248322
rocket;149;0.020134228187919462;0.44966442953020136;149;0.3691275167785235
jar;149;0.3422818791946309;0.785234899328859;149;0.348993288590604
printer;149;0.087248322147651;0.2751677852348993;149;0.087248322147651
bed;100;0.0;0.0;100;0.1
earphone;50;0.26;0.62;50;0.26
guitar;50;0.4;0.46;50;0.4
sofa;50;0.52;0.6;50;0.52
