value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.4;0.46;50;0.4
analog-clock-1;50;0.22;0.22;50;0.22
assault-rifle-1;50;0.4;0.4;50;0.4
backpack-1;50;0.56;0.8;50;0.56
backpack-2;50;0.0;0.08;50;0.22
bathtub-1;50;0.18;0.68;50;0.18
bathtub-2;50;0.44;0.94;50;0.44
bathtub-3;50;0.58;0.94;50;0.58
bed-1;50;0.0;0.0;50;0.0
bed-2;50;0.0;0.0;50;0.2
bench-1;50;0.96;1.0;50;0.96
bench-2;50;0.18;0.46;50;0.18
bench-3;50;0.4;0.98;50;0.4
birdhouse-1;50;0.24;0.52;50;0.24
birdhouse-2;50;0.48;0.6;50;0.48
birdhouse-3;50;0.44;0.58;50;0.44
bookshelf-1;50;0.04;0.12;50;0.04
bookshelf-2;50;0.14;0.36;50;0.14
bookshelf-3;50;0.2;0.2;50;0.2
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.02;50;0.02
bus-3;50;0.0;0.0;50;0.02
can-1;50;0.0;0.0;50;0.0
can-2;50;0.02;0.08;50;0.08
can-3;50;0.0;0.0;50;0.02
china-cabinet-1;50;0.0;0.0;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.32;0.68;50;0.32
computer-keyboard-2;50;0.3;0.68;50;0.3
computer-keyboard-3;50;0.42;0.9;50;0.42
cowboy-hat-1;50;0.38;0.78;50;0.38
cowboy-hat-2;50;0.02;0.24;50;0.04
cowboy-hat-3;50;0.0;0.78;50;0.0
crash-helmet-1;50;0.64;0.74;50;0.64
crash-helmet-2;50;0.6;0.84;50;0.6
crate-1;50;0.04;0.12;50;0.04
day-bed-1;50;0.52;0.6;50;0.52
dining-table-1;50;0.0;0.78;50;0.0
dining-table-2;50;0.0;0.06;50;0.24
dining-table-3;50;0.66;0.8;50;0.66
dishwasher-1;50;0.1;0.22;50;0.1
dishwasher-2;50;0.06;0.34;50;0.06
dishwasher-3;50;0.0;0.06;50;0.0
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.02;0.08;50;0.02
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.16;0.64;50;0.16
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;1.0;1.0;50;1.0
file-cabinet-1;50;0.0;0.1;50;0.0
file-cabinet-2;50;0.0;0.02;50;0.0
file-cabinet-3;50;0.26;0.42;50;0.26
flowerpot-1;50;0.66;0.78;50;0.66
football-helmet-1;50;0.6;0.6;50;0.66
flowerpot-3;50;0.12;0.48;50;0.12
folding-chair-1;50;0.3;0.38;50;0.54
folding-chair-2;50;0.0;0.76;50;0.7
iPod-1;50;0.26;0.62;50;0.26
grand-piano-1;50;0.96;0.98;50;0.96
knife-1;50;0.0;0.06;50;0.0
knife-2;50;0.0;0.3;50;0.0
microwave-2;50;0.02;0.02;50;0.02
knife-3;50;0.0;0.06;50;0.0
laptop-1;50;0.2;0.72;50;0.7
