superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
guitar;21;1.0;0.7142857142857143;1.0;0.7142857142857143;0.8333333333333333;15;0;6
clock;63;1.0;0.7142857142857143;0.9574468085106383;0.7142857142857143;0.8181818181818182;45;2;18
piano;63;1.0;0.7936507936507936;0.7575757575757576;0.7936507936507936;0.7751937984496123;50;16;13
sofa;21;1.0;0.7619047619047619;0.6666666666666666;0.7619047619047619;0.7111111111111111;16;8;5
car;63;1.0;0.6666666666666666;0.7241379310344828;0.6666666666666666;0.6942148760330579;42;16;21
birdhouse;63;0.6666666666666666;0.5238095238095238;1.0;0.5238095238095238;0.6875000000000001;33;0;30
trash bin;63;1.0;0.7936507936507936;0.5813953488372093;0.7936507936507936;0.6711409395973155;50;36;13
microwaves;63;1.0;0.5079365079365079;0.9142857142857143;0.5079365079365079;0.653061224489796;32;3;31
jar;63;1.0;0.6984126984126984;0.6027397260273972;0.6984126984126984;0.6470588235294118;44;29;19
table;63;0.6666666666666666;0.5079365079365079;0.8421052631578947;0.5079365079365079;0.6336633663366337;32;6;31
washer;63;0.6666666666666666;0.5555555555555556;0.7291666666666666;0.5555555555555556;0.6306306306306306;35;13;28
stove;63;1.0;0.4603174603174603;1.0;0.4603174603174603;0.6304347826086957;29;0;34
display;63;0.6666666666666666;0.5079365079365079;0.8205128205128205;0.5079365079365079;0.6274509803921569;32;7;31
lamp;63;0.6666666666666666;0.5714285714285714;0.6923076923076923;0.5714285714285714;0.6260869565217392;36;16;27
bottle;126;0.6666666666666666;0.5158730158730159;0.7926829268292683;0.5158730158730159;0.625;65;17;61
airplane;63;0.6666666666666666;0.5714285714285714;0.6666666666666666;0.5714285714285714;0.6153846153846153;36;18;27
laptop;63;1.0;0.6984126984126984;0.5365853658536586;0.6984126984126984;0.6068965517241379;44;38;19
remote;63;1.0;0.4603174603174603;0.8787878787878788;0.4603174603174603;0.6041666666666666;29;4;34
bench;63;0.6666666666666666;0.49206349206349204;0.775;0.49206349206349204;0.6019417475728155;31;9;32
flowerpot;63;1.0;0.42857142857142855;1.0;0.42857142857142855;0.6;27;0;36
chair;63;1.0;0.746031746031746;0.47474747474747475;0.746031746031746;0.5802469135802469;47;52;16
helmet;63;0.3333333333333333;0.38095238095238093;1.0;0.38095238095238093;0.5517241379310345;24;0;39
keyboard;63;0.3333333333333333;0.36507936507936506;1.0;0.36507936507936506;0.5348837209302325;23;0;40
dishwasher;63;0.6666666666666666;0.36507936507936506;0.92;0.36507936507936506;0.5227272727272727;23;2;40
bowl;63;0.3333333333333333;0.31746031746031744;0.9523809523809523;0.31746031746031744;0.47619047619047616;20;1;43
motorbike;63;0.3333333333333333;0.2857142857142857;0.9473684210526315;0.2857142857142857;0.43902439024390244;18;1;45
cap;63;0.3333333333333333;0.30158730158730157;0.7307692307692307;0.30158730158730157;0.42696629213483145;19;7;44
bathtub;63;0.3333333333333333;0.36507936507936506;0.5111111111111111;0.36507936507936506;0.4259259259259259;23;22;40
bookshelf;63;0.3333333333333333;0.2698412698412698;1.0;0.2698412698412698;0.425;17;0;46
earphone;21;1.0;0.3333333333333333;0.5384615384615384;0.3333333333333333;0.41176470588235287;7;6;14
bed;42;0.5;0.23809523809523808;1.0;0.23809523809523808;0.3846153846153846;10;0;32
file cabinet;63;0.3333333333333333;0.23809523809523808;0.6818181818181818;0.23809523809523808;0.3529411764705882;15;7;48
printer;63;0.3333333333333333;0.20634920634920634;0.6190476190476191;0.20634920634920634;0.30952380952380953;13;8;50
loudspeaker;63;0.3333333333333333;0.2222222222222222;0.5;0.2222222222222222;0.30769230769230765;14;14;49
mailbox;63;0.0;0.19047619047619047;0.6666666666666666;0.19047619047619047;0.2962962962962963;12;6;51
basket;63;0.3333333333333333;0.36507936507936506;0.24731182795698925;0.36507936507936506;0.2948717948717948;23;70;40
bag;63;0.3333333333333333;0.1746031746031746;0.5238095238095238;0.1746031746031746;0.2619047619047619;11;10;52
telephone;63;0.3333333333333333;0.14285714285714285;0.9;0.14285714285714285;0.24657534246575338;9;1;54
camera;63;0.0;0.1111111111111111;1.0;0.1111111111111111;0.19999999999999998;7;0;56
mug;63;0.3333333333333333;0.1111111111111111;0.875;0.1111111111111111;0.19718309859154926;7;1;56
rocket;63;0.0;0.1111111111111111;0.4375;0.1111111111111111;0.1772151898734177;7;9;56
pistol;63;0.0;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
rifle;63;0.0;0.09523809523809523;0.75;0.09523809523809523;0.16901408450704225;6;2;57
tower;63;0.3333333333333333;0.07936507936507936;0.625;0.07936507936507936;0.14084507042253522;5;3;58
pillow;63;0.0;0.047619047619047616;1.0;0.047619047619047616;0.0909090909090909;3;0;60
watercraft;63;0.0;0.047619047619047616;0.75;0.047619047619047616;0.08955223880597014;3;1;60
knife;63;0.0;0.047619047619047616;0.75;0.047619047619047616;0.08955223880597014;3;1;60
microphone;63;0.0;0.031746031746031744;1.0;0.031746031746031744;0.06153846153846154;2;0;61
bus;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
cabinet;63;0.0;0.0;0.0;0.0;0.0;0;0;63
train;63;0.0;0.0;0.0;0.0;0.0;0;0;63
