value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
X=-1.000 Y=0.000 Z=0.200;161;0.2670807453416149;0.484472049689441;150;0.36666666666666664
X=0.000 Y=-1.000 Z=0.200;160;0.175;0.375;149;0.26174496644295303
X=0.000 Y=1.000 Z=0.200;160;0.1625;0.39375;149;0.2751677852348993
X=1.000 Y=0.000 Z=0.200;160;0.16875;0.36875;149;0.26174496644295303
X=0.000 Y=0.000 Z=0.400;159;0.06289308176100629;0.1949685534591195;148;0.06756756756756757
