value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.4;0.46;50;0.4
analog-clock-1;50;0.22;0.22;50;0.22
assault-rifle-1;50;0.4;0.42;50;0.4
backpack-1;50;0.62;0.82;50;0.66
backpack-2;50;0.0;0.18;50;0.22
bathtub-1;50;0.28;0.7;50;0.28
bathtub-2;50;0.32;0.8;50;0.32
bathtub-3;50;0.1;0.64;50;0.1
bed-1;50;0.0;0.02;50;0.0
bed-2;50;0.0;0.0;50;0.08
bench-1;50;0.46;0.88;50;0.46
bench-2;50;0.08;0.26;50;0.08
bench-3;50;0.38;0.7;50;0.38
birdhouse-1;50;0.06;0.3;50;0.06
birdhouse-2;50;0.46;0.58;50;0.46
birdhouse-3;50;0.38;0.76;50;0.38
bookshelf-1;50;0.0;0.08;50;0.0
bookshelf-2;50;0.0;0.06;50;0.0
bookshelf-3;50;0.16;0.2;50;0.16
bullet-train-1;50;0.0;0.0;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.04;50;0.0
bus-3;50;0.0;0.04;50;0.02
can-1;50;0.0;0.0;50;0.04
can-2;50;0.0;0.02;50;0.1
can-3;50;0.0;0.0;50;0.02
china-cabinet-1;50;0.0;0.0;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.76;0.92;50;0.76
computer-keyboard-2;50;0.72;0.98;50;0.72
computer-keyboard-3;50;0.88;1.0;50;0.88
cowboy-hat-1;50;0.08;0.76;50;0.08
cowboy-hat-2;50;0.08;0.38;50;0.08
cowboy-hat-3;50;0.0;0.74;50;0.0
crash-helmet-1;50;0.64;0.8;50;0.64
crash-helmet-2;50;0.54;0.8;50;0.54
crate-1;50;0.18;0.52;50;0.24
day-bed-1;50;0.44;0.52;50;0.44
dining-table-1;50;0.0;0.6;50;0.06
dining-table-2;50;0.0;0.04;50;0.36
dining-table-3;50;0.8;0.8;50;0.8
dishwasher-1;50;0.08;0.16;50;0.08
dishwasher-2;50;0.08;0.26;50;0.08
dishwasher-3;50;0.0;0.1;50;0.0
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.0;0.04;50;0.02
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.48;0.8;50;0.48
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.96;1.0;50;0.96
file-cabinet-1;50;0.0;0.0;50;0.0
file-cabinet-2;50;0.08;0.38;50;0.08
file-cabinet-3;50;0.2;0.22;50;0.2
flowerpot-1;50;0.54;0.86;50;0.54
football-helmet-1;50;0.56;0.64;50;0.58
flowerpot-3;50;0.18;0.46;50;0.18
folding-chair-1;50;0.36;0.76;50;0.8
folding-chair-2;50;0.36;0.78;50;0.76
iPod-1;50;0.14;0.44;50;0.14
grand-piano-1;50;0.78;0.8;50;0.78
knife-1;50;0.0;0.16;50;0.08
knife-2;50;0.06;0.38;50;0.06
microwave-2;50;0.02;0.06;50;0.02
knife-3;50;0.04;0.12;50;0.04
laptop-1;50;0.44;0.98;50;0.92
