superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
guitar;50;;0.64;1.0;0.64;0.7804878048780487;32;0;18
chair;150;;0.6133333333333333;0.7419354838709677;0.6133333333333333;0.6715328467153284;92;32;58
trash bin;149;;0.5771812080536913;0.7747747747747747;0.5771812080536913;0.6615384615384616;86;25;63
bag;150;;0.52;0.7722772277227723;0.52;0.6215139442231076;78;23;72
airplane;150;;0.4533333333333333;0.9855072463768116;0.4533333333333333;0.6210045662100456;68;1;82
laptop;150;;0.4666666666666667;0.8974358974358975;0.4666666666666667;0.6140350877192983;70;8;80
rifle;150;;0.43333333333333335;0.9420289855072463;0.43333333333333335;0.593607305936073;65;4;85
pistol;150;;0.3933333333333333;1.0;0.3933333333333333;0.5645933014354066;59;0;91
keyboard;150;;0.38;1.0;0.38;0.5507246376811594;57;0;93
mailbox;150;;0.42;0.7682926829268293;0.42;0.5431034482758621;63;19;87
helmet;150;;0.4;0.6818181818181818;0.4;0.5042016806722689;60;28;90
microphone;150;;0.3333333333333333;1.0;0.3333333333333333;0.5;50;0;100
cap;150;;0.32666666666666666;0.98;0.32666666666666666;0.49;49;1;101
rocket;149;;0.3691275167785235;0.7142857142857143;0.3691275167785235;0.48672566371681425;55;22;94
watercraft;150;;0.32;0.8421052631578947;0.32;0.463768115942029;48;9;102
piano;150;;0.46;0.45695364238410596;0.46;0.45847176079734214;69;82;81
jar;149;;0.35570469798657717;0.5520833333333334;0.35570469798657717;0.4326530612244898;53;43;96
tower;150;;0.2733333333333333;1.0;0.2733333333333333;0.42931937172774864;41;0;109
bowl;150;;0.2733333333333333;1.0;0.2733333333333333;0.42931937172774864;41;0;109
birdhouse;150;;0.26;1.0;0.26;0.41269841269841273;39;0;111
train;150;;0.25333333333333335;0.9743589743589743;0.25333333333333335;0.40211640211640215;38;1;112
bed;100;;0.24;1.0;0.24;0.3870967741935484;24;0;76
bus;150;;0.21333333333333335;0.8205128205128205;0.21333333333333335;0.3386243386243386;32;7;118
bottle;300;;0.20666666666666667;0.8051948051948052;0.20666666666666667;0.3289124668435014;62;15;238
table;150;;0.18666666666666668;0.9333333333333333;0.18666666666666668;0.31111111111111106;28;2;122
lamp;150;;0.17333333333333334;1.0;0.17333333333333334;0.29545454545454547;26;0;124
bench;150;;0.16;1.0;0.16;0.2758620689655173;24;0;126
car;150;;0.15333333333333332;0.8518518518518519;0.15333333333333332;0.2598870056497175;23;4;127
camera;150;;0.37333333333333335;0.1891891891891892;0.37333333333333335;0.25112107623318386;56;240;94
clock;149;;0.12080536912751678;0.72;0.12080536912751678;0.20689655172413793;18;7;131
washer;150;;0.10666666666666667;0.8421052631578947;0.10666666666666667;0.18934911242603553;16;3;134
bookshelf;150;;0.1;1.0;0.1;0.18181818181818182;15;0;135
sofa;50;;0.2;0.15873015873015872;0.2;0.17699115044247787;10;53;40
loudspeaker;150;;0.11333333333333333;0.37777777777777777;0.11333333333333333;0.17435897435897435;17;28;133
dishwasher;150;;0.10666666666666667;0.45714285714285713;0.10666666666666667;0.17297297297297298;16;19;134
file cabinet;150;;0.09333333333333334;0.8235294117647058;0.09333333333333334;0.16766467065868262;14;3;136
basket;150;;0.4666666666666667;0.0865265760197775;0.4666666666666667;0.14598540145985403;70;739;80
mug;150;;0.06666666666666667;1.0;0.06666666666666667;0.125;10;0;140
telephone;150;;0.07333333333333333;0.36666666666666664;0.07333333333333333;0.12222222222222222;11;19;139
knife;150;;0.05333333333333334;0.5;0.05333333333333334;0.0963855421686747;8;8;142
stove;150;;0.04;1.0;0.04;0.07692307692307693;6;0;144
pillow;150;;0.03333333333333333;1.0;0.03333333333333333;0.06451612903225806;5;0;145
remote;149;;0.03355704697986577;0.7142857142857143;0.03355704697986577;0.06410256410256411;5;2;144
earphone;50;;0.02;1.0;0.02;0.0392156862745098;1;0;49
microwaves;150;;0.02;0.21428571428571427;0.02;0.03658536585365854;3;11;147
flowerpot;150;;0.013333333333333334;1.0;0.013333333333333334;0.02631578947368421;2;0;148
motorbike;150;;0.006666666666666667;1.0;0.006666666666666667;0.013245033112582783;1;0;149
printer;149;;0.006711409395973154;0.5;0.006711409395973154;0.013245033112582781;1;1;148
display;150;;0.0;0.0;0.0;0.0;0;1;150
bathtub;150;;0.0;0.0;0.0;0.0;0;0;150
cabinet;150;;0.0;0.0;0.0;0.0;0;0;150
