value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
<unmapped>;549;0.0;0.0;0;
bottle;300;0.16;0.62;300;0.20666666666666667
bag;150;0.16666666666666666;0.5066666666666667;150;0.52
airplane;150;0.4266666666666667;0.6533333333333333;150;0.4533333333333333
basket;150;0.32;0.6666666666666666;150;0.4666666666666667
bathtub;150;0.0;0.10666666666666667;150;0.0
birdhouse;150;0.26;0.28;150;0.26
bench;150;0.16;0.23333333333333334;150;0.16
bowl;150;0.05333333333333334;0.4;150;0.2733333333333333
bookshelf;150;0.1;0.12;150;0.1
bus;150;0.14;0.23333333333333334;150;0.21333333333333335
cabinet;150;0.0;0.0;150;0.0
chair;150;0.5733333333333334;0.6533333333333333;150;0.6133333333333333
camera;150;0.11333333333333333;0.3333333333333333;150;0.37333333333333335
cap;150;0.32666666666666666;0.41333333333333333;150;0.32666666666666666
car;150;0.13333333333333333;0.30666666666666664;150;0.15333333333333332
display;150;0.0;0.14;150;0.0
dishwasher;150;0.10666666666666667;0.22;150;0.10666666666666667
flowerpot;150;0.013333333333333334;0.18;150;0.013333333333333334
file cabinet;150;0.09333333333333334;0.10666666666666667;150;0.09333333333333334
train;150;0.18;0.34;150;0.25333333333333335
washer;150;0.10666666666666667;0.11333333333333333;150;0.10666666666666667
keyboard;150;0.38;0.62;150;0.38
helmet;150;0.2733333333333333;0.46;150;0.4
knife;150;0.05333333333333334;0.49333333333333335;150;0.05333333333333334
loudspeaker;150;0.11333333333333333;0.34;150;0.11333333333333333
laptop;150;0.46;0.6533333333333333;150;0.4666666666666667
lamp;150;0.17333333333333334;0.36;150;0.17333333333333334
microphone;150;0.3333333333333333;0.36666666666666664;150;0.3333333333333333
microwaves;150;0.02;0.10666666666666667;150;0.02
motorbike;150;0.006666666666666667;0.3;150;0.006666666666666667
mailbox;150;0.42;0.44;150;0.42
mug;150;0.06666666666666667;0.41333333333333333;150;0.06666666666666667
pistol;150;0.3933333333333333;0.42;150;0.3933333333333333
pillow;150;0.03333333333333333;0.05333333333333334;150;0.03333333333333333
piano;150;0.24666666666666667;0.38666666666666666;150;0.46
tower;150;0.013333333333333334;0.18;150;0.2733333333333333
telephone;150;0.0;0.04;150;0.07333333333333333
watercraft;150;0.07333333333333333;0.14666666666666667;150;0.32
rifle;150;0.17333333333333334;0.5133333333333333;150;0.43333333333333335
table;150;0.18;0.32;150;0.18666666666666668
stove;150;0.04;0.09333333333333334;150;0.04
remote;149;0.03355704697986577;0.06040268456375839;149;0.03355704697986577
clock;149;0.040268456375838924;0.15436241610738255;149;0.12080536912751678
trash bin;149;0.5771812080536913;0.6577181208053692;149;0.5771812080536913
rocket;149;0.2684563758389262;0.31543624161073824;149;0.3691275167785235
jar;149;0.35570469798657717;0.7114093959731543;149;0.35570469798657717
printer;149;0.006711409395973154;0.03355704697986577;149;0.006711409395973154
bed;100;0.19;0.37;100;0.24
earphone;50;0.02;0.04;50;0.02
guitar;50;0.64;0.68;50;0.64
sofa;50;0.2;0.2;50;0.2
