value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.64;0.68;50;0.64
analog-clock-1;50;0.1;0.22;50;0.12
assault-rifle-1;50;0.44;0.46;50;0.44
backpack-1;50;0.32;0.52;50;0.42
backpack-2;50;0.02;0.46;50;0.62
bathtub-1;50;0.0;0.02;50;0.0
bathtub-2;50;0.0;0.02;50;0.0
bathtub-3;50;0.0;0.28;50;0.0
bed-1;50;0.2;0.38;50;0.3
bed-2;50;0.18;0.36;50;0.18
bench-1;50;0.32;0.52;50;0.32
bench-2;50;0.0;0.0;50;0.0
bench-3;50;0.16;0.18;50;0.16
birdhouse-1;50;0.14;0.16;50;0.14
birdhouse-2;50;0.42;0.46;50;0.42
birdhouse-3;50;0.22;0.22;50;0.22
bookshelf-1;50;0.14;0.16;50;0.14
bookshelf-2;50;0.0;0.0;50;0.0
bookshelf-3;50;0.16;0.2;50;0.16
bullet-train-1;50;0.32;0.46;50;0.32
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.26;0.4;50;0.42
bus-3;50;0.16;0.3;50;0.22
can-1;50;0.0;0.48;50;0.0
can-2;50;0.16;0.8;50;0.22
can-3;50;0.04;0.76;50;0.04
china-cabinet-1;50;0.0;0.0;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.4;0.6;50;0.4
computer-keyboard-2;50;0.04;0.38;50;0.04
computer-keyboard-3;50;0.7;0.88;50;0.7
cowboy-hat-1;50;0.54;0.64;50;0.54
cowboy-hat-2;50;0.0;0.0;50;0.0
cowboy-hat-3;50;0.44;0.6;50;0.44
crash-helmet-1;50;0.36;0.46;50;0.36
crash-helmet-2;50;0.34;0.4;50;0.34
crate-1;50;0.42;0.76;50;0.42
day-bed-1;50;0.2;0.2;50;0.2
dining-table-1;50;0.08;0.34;50;0.08
dining-table-2;50;0.0;0.0;50;0.02
dining-table-3;50;0.46;0.62;50;0.46
dishwasher-1;50;0.12;0.2;50;0.12
dishwasher-2;50;0.02;0.12;50;0.02
dishwasher-3;50;0.18;0.34;50;0.18
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.02;0.3;50;0.2
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.0;0.0;50;0.0
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.88;0.92;50;0.9
file-cabinet-1;50;0.1;0.12;50;0.1
file-cabinet-2;50;0.0;0.02;50;0.0
file-cabinet-3;50;0.18;0.18;50;0.18
flowerpot-1;50;0.02;0.36;50;0.02
football-helmet-1;50;0.12;0.52;50;0.5
flowerpot-3;50;0.02;0.18;50;0.02
folding-chair-1;50;0.66;0.8;50;0.78
folding-chair-2;50;0.48;0.56;50;0.48
iPod-1;50;0.02;0.04;50;0.02
grand-piano-1;50;0.68;0.8;50;0.8
knife-1;50;0.0;0.6;50;0.0
knife-2;50;0.06;0.5;50;0.06
microwave-2;50;0.02;0.08;50;0.02
knife-3;50;0.1;0.38;50;0.1
laptop-1;50;0.52;0.7;50;0.52
laptop-2;50;0.38;0.62;50;0.38
laptop-3;50;0.48;0.64;50;0.5
limousine-1;50;0.4;0.4;50;0.4
loudspeaker-1;50;0.06;0.32;50;0.06
loudspeaker-2;50;0.28;0.44;50;0.28
loudspeaker-3;50;0.0;0.26;50;0.0
mailbox-1;50;0.58;0.58;50;0.58
mailbox-2;50;0.36;0.4;50;0.36
mailbox-3;50;0.32;0.34;50;0.32
microphone-1;50;0.2;0.28;50;0.2
microphone-2;50;0.0;0.0;50;0.0
microphone-3;50;0.8;0.82;50;0.8
microwave-1;50;0.02;0.14;50;0.02
moped-2;50;0.0;0.28;50;0.0
microwave-3;50;0.02;0.1;50;0.02
missile-2;50;0.4;0.48;50;0.48
mixing-bowl-1;50;0.16;0.4;50;0.16
mobile-phone-2;50;0.0;0.08;50;0.0
mobile-phone-1;50;0.0;0.0;50;0.0
mobile-phone-3;50;0.0;0.04;50;0.22
monitor-1;50;0.0;0.16;50;0.0
mosque-1;50;0.0;0.0;50;0.78
monitor-2;50;0.0;0.06;50;0.0
monitor-3;50;0.0;0.2;50;0.0
moped-1;50;0.02;0.46;50;0.02
mug-1;50;0.2;0.58;50;0.2
moped-3;50;0.0;0.16;50;0.0
mug-3;50;0.0;0.4;50;0.0
mug-2;50;0.0;0.26;50;0.0
trash-can-2;50;0.74;0.8;50;0.74
upright-piano-1;50;0.02;0.12;50;0.14
obelisk-1;50;0.04;0.54;50;0.04
ocean-liner-1;50;0.0;0.0;50;0.4
old-plane;50;0.0;0.04;50;0.06
pas-plane;50;0.4;1.0;50;0.4
pill-bottle-1;50;0.0;0.0;50;0.02
pillow-1;50;0.08;0.12;50;0.08
pillow-2;50;0.0;0.0;50;0.0
pillow-3;50;0.02;0.04;50;0.02
plastic-bag-1;50;0.16;0.54;50;0.52
printer-1;50;0.0;0.02;50;0.0
printer-2;50;0.02;0.02;50;0.02
race-car-1;50;0.0;0.18;50;0.02
reflex-camera-1;50;0.0;0.16;50;0.28
reflex-camera-2;50;0.0;0.0;50;0.04
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.34;0.84;50;0.8
remote-2;50;0.04;0.08;50;0.04
remote-3;50;0.02;0.02;50;0.02
revolver-2;50;0.4;0.42;50;0.4
revolver-1;50;0.4;0.44;50;0.4
revolver-3;50;0.38;0.4;50;0.38
rifle-1;50;0.08;0.68;50;0.46
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.0;0.4;50;0.4
shopping-basket-1;50;0.26;0.44;50;0.7
shopping-basket-2;50;0.28;0.8;50;0.28
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.62;0.94;50;0.74
water-tower-1;50;0.0;0.0;50;0.0
soup-bowl-1;50;0.0;0.14;50;0.4
soup-bowl-2;50;0.0;0.66;50;0.26
space-shuttle-1;50;0.0;0.02;50;0.14
speedboat-1;50;0.22;0.44;50;0.28
sports-car-1;50;0.0;0.34;50;0.04
steam-locomotive-1;50;0.2;0.26;50;0.24
stove-1;50;0.0;0.06;50;0.0
stove-2;50;0.02;0.02;50;0.02
stove-3;50;0.1;0.2;50;0.1
table-lamp-1;50;0.36;0.7;50;0.36
table-lamp-2;50;0.16;0.38;50;0.16
table-lamp-3;50;0.0;0.0;50;0.0
toilet-seat-1;50;0.58;0.6;50;0.58
trash-can-1;50;0.48;0.58;50;0.48
yawl-1;50;0.0;0.0;50;0.28
washer-3;50;0.2;0.2;50;0.2
upright-piano-2;50;0.04;0.24;50;0.44
vase-2;50;0.6;0.84;50;0.6
vase-3;50;0.32;0.76;50;0.32
washer-2;50;0.02;0.02;50;0.02
washer-1;50;0.1;0.12;50;0.1
wall-clock-2;50;0.0;0.2;50;0.2
wine-bottle-1;50;0.14;0.74;50;0.22
earphone-1;49;0.0;0.0;0;
missile-1;49;0.40816326530612246;0.4489795918367347;49;0.4897959183673469
printer-3;49;0.0;0.061224489795918366;49;0.0
remote-1;49;0.04081632653061224;0.08163265306122448;49;0.04081632653061224
wall-clock-1;49;0.02040816326530612;0.04081632653061224;49;0.04081632653061224
trash-can-3;49;0.5102040816326531;0.5918367346938775;49;0.5102040816326531
vase-1;49;0.14285714285714285;0.5306122448979592;49;0.14285714285714285
