value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
Default;160;0.33125;0.55;149;0.4563758389261745
M_Camo;160;0.16875;0.29375;149;0.2080536912751678
M_Glass;160;0.1;0.2875;149;0.1610738255033557
M_Noise;160;0.1375;0.29375;149;0.16778523489932887
M_Titanium;160;0.20625;0.35;149;0.3422818791946309
M_Tri_Wood;160;0.20625;0.375;149;0.2684563758389262
