superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
clock;63;0.6666666666666666;0.5396825396825397;0.68;0.5396825396825397;0.6017699115044247;34;16;29
guitar;21;1.0;0.47619047619047616;0.7142857142857143;0.47619047619047616;0.5714285714285714;10;4;11
mug;63;0.6666666666666666;0.38095238095238093;0.8888888888888888;0.38095238095238093;0.5333333333333333;24;3;39
remote;63;0.6666666666666666;0.3333333333333333;0.9130434782608695;0.3333333333333333;0.48837209302325574;21;2;42
sofa;21;0.0;0.47619047619047616;0.5;0.47619047619047616;0.4878048780487805;10;10;11
airplane;63;1.0;0.36507936507936506;0.6571428571428571;0.36507936507936506;0.46938775510204084;23;12;40
trash bin;63;1.0;0.746031746031746;0.33098591549295775;0.746031746031746;0.4585365853658536;47;95;16
bottle;126;0.3333333333333333;0.40476190476190477;0.5257731958762887;0.40476190476190477;0.4573991031390135;51;46;75
helmet;63;0.3333333333333333;0.30158730158730157;0.8636363636363636;0.30158730158730157;0.4470588235294118;19;3;44
microwaves;63;0.0;0.30158730158730157;0.6551724137931034;0.30158730158730157;0.4130434782608695;19;10;44
washer;63;0.3333333333333333;0.2698412698412698;0.7727272727272727;0.2698412698412698;0.39999999999999997;17;5;46
piano;63;0.6666666666666666;0.25396825396825395;0.8888888888888888;0.25396825396825395;0.3950617283950617;16;2;47
display;63;0.3333333333333333;0.36507936507936506;0.42592592592592593;0.36507936507936506;0.39316239316239315;23;31;40
bowl;63;0.0;0.20634920634920634;0.9285714285714286;0.20634920634920634;0.33766233766233766;13;1;50
lamp;63;0.3333333333333333;0.30158730158730157;0.38;0.30158730158730157;0.336283185840708;19;31;44
stove;63;0.3333333333333333;0.20634920634920634;0.8666666666666667;0.20634920634920634;0.3333333333333333;13;2;50
bench;63;0.3333333333333333;0.2857142857142857;0.391304347826087;0.2857142857142857;0.33027522935779813;18;28;45
table;63;0.3333333333333333;0.25396825396825395;0.37209302325581395;0.25396825396825395;0.3018867924528302;16;27;47
birdhouse;63;0.3333333333333333;0.1746031746031746;0.8461538461538461;0.1746031746031746;0.2894736842105263;11;2;52
jar;63;0.3333333333333333;0.25396825396825395;0.32653061224489793;0.25396825396825395;0.2857142857142857;16;33;47
chair;63;0.3333333333333333;0.3333333333333333;0.24705882352941178;0.3333333333333333;0.2837837837837838;21;64;42
car;63;0.3333333333333333;0.1746031746031746;0.6470588235294118;0.1746031746031746;0.275;11;6;52
telephone;63;0.6666666666666666;0.14285714285714285;0.9;0.14285714285714285;0.24657534246575338;9;1;54
bookshelf;63;0.0;0.12698412698412698;1.0;0.12698412698412698;0.22535211267605632;8;0;55
laptop;63;0.0;0.14285714285714285;0.5;0.14285714285714285;0.22222222222222224;9;9;54
cap;63;0.3333333333333333;0.1111111111111111;0.7777777777777778;0.1111111111111111;0.19444444444444445;7;2;56
microphone;63;0.0;0.1111111111111111;0.4117647058823529;0.1111111111111111;0.17500000000000002;7;10;56
pistol;63;0.0;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
motorbike;63;0.0;0.09523809523809523;1.0;0.09523809523809523;0.17391304347826084;6;0;57
rifle;63;0.0;0.09523809523809523;0.75;0.09523809523809523;0.16901408450704225;6;2;57
bag;63;0.0;0.09523809523809523;0.5;0.09523809523809523;0.16;6;6;57
basket;63;0.0;0.1111111111111111;0.21875;0.1111111111111111;0.14736842105263157;7;25;56
rocket;63;0.3333333333333333;0.1111111111111111;0.2;0.1111111111111111;0.14285714285714285;7;28;56
printer;63;0.0;0.09523809523809523;0.2608695652173913;0.09523809523809523;0.13953488372093023;6;17;57
bathtub;63;0.0;0.07936507936507936;0.5;0.07936507936507936;0.13698630136986303;5;5;58
file cabinet;63;0.3333333333333333;0.09523809523809523;0.2222222222222222;0.09523809523809523;0.13333333333333333;6;21;57
knife;63;0.0;0.07936507936507936;0.2;0.07936507936507936;0.11363636363636363;5;20;58
earphone;21;0.0;0.09523809523809523;0.13333333333333333;0.09523809523809523;0.1111111111111111;2;13;19
dishwasher;63;0.3333333333333333;0.047619047619047616;0.75;0.047619047619047616;0.08955223880597014;3;1;60
loudspeaker;63;0.6666666666666666;0.047619047619047616;0.15;0.047619047619047616;0.07228915662650602;3;17;60
watercraft;63;0.0;0.031746031746031744;0.6666666666666666;0.031746031746031744;0.06060606060606061;2;1;61
flowerpot;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
pillow;63;0.0;0.015873015873015872;0.3333333333333333;0.015873015873015872;0.030303030303030304;1;2;62
camera;63;0.0;0.015873015873015872;0.25;0.015873015873015872;0.029850746268656716;1;3;62
tower;63;0.0;0.015873015873015872;0.1111111111111111;0.015873015873015872;0.027777777777777776;1;8;62
bed;42;0.0;0.0;0.0;0.0;0.0;0;3;42
bus;63;0.0;0.0;0.0;0.0;0.0;0;0;63
cabinet;63;0.0;0.0;0.0;0.0;0.0;0;4;63
keyboard;63;0.0;0.0;0.0;0.0;0.0;0;0;63
mailbox;63;0.0;0.0;0.0;0.0;0.0;0;5;63
train;63;0.0;0.0;0.0;0.0;0.0;0;0;63
