value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.6;0.64;50;0.6
analog-clock-1;50;0.18;0.26;50;0.18
assault-rifle-1;50;0.56;0.84;50;0.78
backpack-1;50;0.78;0.78;50;0.78
backpack-2;50;0.02;0.7;50;0.58
bathtub-1;50;0.78;1.0;50;0.78
bathtub-2;50;0.8;0.98;50;0.8
bathtub-3;50;0.3;0.96;50;0.3
bed-1;50;0.0;0.74;50;0.62
bed-2;50;0.02;0.82;50;0.22
bench-1;50;1.0;1.0;50;1.0
bench-2;50;0.6;0.62;50;0.6
bench-3;50;0.84;0.96;50;0.84
birdhouse-1;50;0.44;0.5;50;0.44
birdhouse-2;50;0.62;0.74;50;0.62
birdhouse-3;50;0.58;0.78;50;0.58
bookshelf-1;50;0.08;0.12;50;0.08
bookshelf-2;50;0.28;0.4;50;0.28
bookshelf-3;50;0.2;0.2;50;0.2
bullet-train-1;50;0.4;0.52;50;0.4
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.0;0.02;50;0.2
bus-3;50;0.0;0.0;50;0.04
can-1;50;0.06;0.84;50;0.06
can-2;50;0.72;0.72;50;0.8
can-3;50;0.46;0.8;50;0.58
china-cabinet-1;50;0.0;0.18;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.02
computer-keyboard-1;50;0.94;1.0;50;0.94
computer-keyboard-2;50;0.88;0.94;50;0.88
computer-keyboard-3;50;0.96;1.0;50;0.96
cowboy-hat-1;50;0.98;1.0;50;0.98
cowboy-hat-2;50;0.06;0.52;50;0.06
cowboy-hat-3;50;0.76;0.82;50;0.76
crash-helmet-1;50;0.96;0.98;50;0.96
crash-helmet-2;50;0.76;0.9;50;0.9
crate-1;50;0.76;0.94;50;0.76
day-bed-1;50;0.28;0.44;50;0.28
dining-table-1;50;0.8;0.8;50;0.8
dining-table-2;50;0.0;0.06;50;0.14
dining-table-3;50;0.0;0.8;50;0.8
dishwasher-1;50;0.28;0.36;50;0.28
dishwasher-2;50;0.22;0.32;50;0.22
dishwasher-3;50;0.24;0.58;50;0.24
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.68;0.7;50;0.7
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.0;0.08;50;0.0
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.74;1.0;50;0.74
file-cabinet-1;50;0.0;0.16;50;0.0
file-cabinet-2;50;0.0;0.14;50;0.0
file-cabinet-3;50;0.2;0.2;50;0.2
flowerpot-1;50;0.0;0.54;50;0.0
football-helmet-1;50;0.94;1.0;50;0.94
flowerpot-3;50;0.16;0.34;50;0.16
folding-chair-1;50;0.22;0.42;50;1.0
folding-chair-2;50;0.0;0.0;50;0.8
iPod-1;50;0.2;0.5;50;0.2
grand-piano-1;50;0.84;0.88;50;0.84
knife-1;50;0.32;0.44;50;0.32
knife-2;50;0.68;0.78;50;0.68
microwave-2;50;0.08;0.12;50;0.08
knife-3;50;0.32;0.42;50;0.32
laptop-1;50;0.92;0.96;50;0.92
laptop-2;50;0.98;1.0;50;0.98
laptop-3;50;0.88;0.98;50;0.88
limousine-1;50;0.4;0.82;50;0.98
loudspeaker-1;50;0.2;0.22;50;0.2
loudspeaker-2;50;0.34;0.38;50;0.34
loudspeaker-3;50;0.0;0.04;50;0.0
mailbox-1;50;0.78;0.8;50;0.78
mailbox-2;50;0.48;0.64;50;0.48
mailbox-3;50;0.62;0.66;50;0.62
microphone-1;50;0.6;0.76;50;0.6
microphone-2;50;0.0;0.0;50;0.0
microphone-3;50;0.82;0.94;50;0.82
microwave-1;50;0.06;0.18;50;0.06
moped-2;50;0.34;1.0;50;0.38
microwave-3;50;0.1;0.14;50;0.1
missile-2;50;0.84;1.0;50;0.98
mixing-bowl-1;50;0.2;0.74;50;0.56
mobile-phone-2;50;0.28;0.6;50;0.28
mobile-phone-1;50;0.12;0.16;50;0.12
mobile-phone-3;50;0.0;0.0;50;0.48
monitor-1;50;0.0;0.1;50;0.0
mosque-1;50;0.0;0.58;50;0.8
monitor-2;50;0.0;0.18;50;0.02
monitor-3;50;0.0;0.34;50;0.0
moped-1;50;0.46;0.9;50;0.46
mug-1;50;0.0;1.0;50;0.0
moped-3;50;0.82;0.94;50;0.82
mug-3;50;0.0;0.8;50;0.0
mug-2;50;0.0;0.08;50;0.0
trash-can-2;50;0.8;0.8;50;0.8
upright-piano-1;50;0.82;0.92;50;0.82
obelisk-1;50;0.04;0.14;50;0.04
ocean-liner-1;50;0.02;0.02;50;0.42
old-plane;50;0.0;0.0;50;1.0
pas-plane;50;0.4;0.96;50;0.4
pill-bottle-1;50;0.0;0.0;50;0.0
