value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
<unmapped>;549;0.0;0.0;0;
bottle;300;0.10333333333333333;0.27;300;0.12666666666666668
bag;150;0.04;0.15333333333333332;150;0.04
airplane;150;0.26;0.6333333333333333;150;0.29333333333333333
basket;150;0.18666666666666668;0.5333333333333333;150;0.18666666666666668
bathtub;150;0.0;0.05333333333333334;150;0.0
birdhouse;150;0.04;0.10666666666666667;150;0.04
bench;150;0.0;0.0;150;0.0
bowl;150;0.18666666666666668;0.3333333333333333;150;0.84
bookshelf;150;0.0;0.006666666666666667;150;0.0
bus;150;0.06;0.17333333333333334;150;0.06
cabinet;150;0.0;0.0;150;0.0
chair;150;0.16666666666666666;0.24666666666666667;150;0.2866666666666667
camera;150;0.0;0.03333333333333333;150;0.0
cap;150;0.0;0.0;150;0.0
car;150;0.06;0.26;150;0.56
display;150;0.0;0.22;150;0.0
dishwasher;150;0.013333333333333334;0.18;150;0.013333333333333334
flowerpot;150;0.0;0.0;150;0.0
file cabinet;150;0.0;0.02;150;0.0
train;150;0.0;0.006666666666666667;150;0.0
washer;150;0.04;0.10666666666666667;150;0.04
keyboard;150;0.013333333333333334;0.17333333333333334;150;0.013333333333333334
helmet;150;0.26;0.41333333333333333;150;0.36666666666666664
knife;150;0.0;0.0;150;0.006666666666666667
loudspeaker;150;0.02666666666666667;0.16;150;0.02666666666666667
laptop;150;0.72;0.8533333333333334;150;0.7333333333333333
lamp;150;0.2733333333333333;0.4266666666666667;150;0.2733333333333333
microphone;150;0.0;0.0;150;0.0
microwaves;150;0.0;0.0;150;0.0
motorbike;150;0.4;0.5333333333333333;150;0.4
mailbox;150;0.0;0.0;150;0.0
mug;150;0.006666666666666667;0.14666666666666667;150;0.006666666666666667
pistol;150;0.3333333333333333;0.3933333333333333;150;0.3333333333333333
pillow;150;0.14666666666666667;0.15333333333333332;150;0.14666666666666667
piano;150;0.11333333333333333;0.17333333333333334;150;0.19333333333333333
tower;150;0.0;0.0;150;0.0
telephone;150;0.0;0.02666666666666667;150;0.0
watercraft;150;0.07333333333333333;0.14666666666666667;150;0.10666666666666667
rifle;150;0.13333333333333333;0.36666666666666664;150;0.3933333333333333
table;150;0.013333333333333334;0.4533333333333333;150;0.013333333333333334
stove;150;0.13333333333333333;0.16666666666666666;150;0.13333333333333333
remote;149;0.0;0.026845637583892617;149;0.0
clock;149;0.013422818791946308;0.18120805369127516;149;0.1342281879194631
trash bin;149;0.0;0.0;149;0.0
rocket;149;0.3691275167785235;0.40939597315436244;149;0.40268456375838924
jar;149;0.0;0.09395973154362416;149;0.0
printer;149;0.0;0.0;149;0.0
bed;100;0.0;0.0;100;0.0
earphone;50;0.0;0.0;50;0.0
guitar;50;0.0;0.36;50;0.22
sofa;50;0.18;0.18;50;0.18
