class_idx;class_label;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
255;Leonberg;18;;0.8333333333333334;1.0;0.8333333333333334;0.9090909090909091;15;0;3
258;Samoyed;30;;0.8333333333333334;0.9615384615384616;0.8333333333333334;0.8928571428571429;25;1;5
100;black_swan;62;;0.8064516129032258;0.8928571428571429;0.8064516129032258;0.8474576271186439;50;6;12
214;Gordon_setter;28;;0.7857142857142857;0.9166666666666666;0.7857142857142857;0.8461538461538461;22;2;6
90;lorikeet;84;;0.7261904761904762;1.0;0.7261904761904762;0.8413793103448275;61;0;23
573;go-kart;60;;0.75;0.9574468085106383;0.75;0.8411214953271028;45;2;15
323;monarch;206;;0.7864077669902912;0.9;0.7864077669902912;0.8393782383419689;162;18;44
291;lion;110;;0.7818181818181819;0.8958333333333334;0.7818181818181819;0.8349514563106797;86;10;24
157;papillon;28;;0.7142857142857143;1.0;0.7142857142857143;0.8333333333333333;20;0;8
175;otterhound;14;;0.7142857142857143;1.0;0.7142857142857143;0.8333333333333333;10;0;4
180;American_Staffordshire_terrier;14;;0.7142857142857143;1.0;0.7142857142857143;0.8333333333333333;10;0;4
261;keeshond;28;;0.7142857142857143;1.0;0.7142857142857143;0.8333333333333333;20;0;8
577;gong;258;;0.7713178294573644;0.9004524886877828;0.7713178294573644;0.8308977035490607;199;22;59
820;steam_locomotive;126;;0.8015873015873016;0.8559322033898306;0.8015873015873016;0.8278688524590164;101;17;25
396;lionfish;242;;0.756198347107438;0.9104477611940298;0.756198347107438;0.8261851015801355;183;18;59
87;African_grey;70;;0.7;0.98;0.7;0.8166666666666667;49;1;21
139;ruddy_turnstone;82;;0.6829268292682927;1.0;0.6829268292682927;0.8115942028985507;56;0;26
661;Model_T;64;;0.734375;0.9038461538461539;0.734375;0.810344827586207;47;5;17
569;garbage_truck;132;;0.7121212121212122;0.9306930693069307;0.7121212121212122;0.8068669527896996;94;7;38
155;Shih-Tzu;42;;0.7380952380952381;0.8857142857142857;0.7380952380952381;0.8051948051948051;31;4;11
