superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
bowl;150;;0.8466666666666667;0.9548872180451128;0.8466666666666667;0.8975265017667844;127;6;23
motorbike;150;;0.6333333333333333;0.9405940594059405;0.6333333333333333;0.7569721115537849;95;6;55
helmet;150;;0.72;0.7297297297297297;0.72;0.7248322147651007;108;40;42
watercraft;150;;0.5066666666666667;0.8941176470588236;0.5066666666666667;0.6468085106382979;76;9;74
car;150;;0.5;0.8333333333333334;0.5;0.625;75;15;75
tower;150;;0.46;0.8846153846153846;0.46;0.605263157894737;69;9;81
piano;150;;0.4533333333333333;0.8095238095238095;0.4533333333333333;0.5811965811965811;68;16;82
keyboard;150;;0.4066666666666667;1.0;0.4066666666666667;0.5781990521327014;61;0;89
laptop;150;;0.5066666666666667;0.6666666666666666;0.5066666666666667;0.5757575757575758;76;38;74
lamp;150;;0.4066666666666667;0.953125;0.4066666666666667;0.5700934579439253;61;3;89
chair;150;;0.6866666666666666;0.48130841121495327;0.6866666666666666;0.5659340659340658;103;111;47
airplane;150;;0.48;0.5853658536585366;0.48;0.5274725274725274;72;51;78
rifle;150;;0.4;0.7228915662650602;0.4;0.5150214592274678;60;23;90
rocket;149;;0.5637583892617449;0.39622641509433965;0.5637583892617449;0.46537396121883656;84;128;65
bottle;300;;0.31333333333333335;0.8623853211009175;0.31333333333333335;0.4596577017114915;94;15;206
bag;150;;0.31333333333333335;0.8545454545454545;0.31333333333333335;0.4585365853658536;47;8;103
birdhouse;150;;0.2866666666666667;1.0;0.2866666666666667;0.4455958549222798;43;0;107
pistol;150;;0.2733333333333333;1.0;0.2733333333333333;0.42931937172774864;41;0;109
table;150;;0.2866666666666667;0.8269230769230769;0.2866666666666667;0.42574257425742573;43;9;107
guitar;50;;0.22;1.0;0.22;0.36065573770491804;11;0;39
bench;150;;0.24;0.6666666666666666;0.24;0.3529411764705882;36;18;114
jar;149;;0.28187919463087246;0.45652173913043476;0.28187919463087246;0.34854771784232363;42;50;107
microphone;150;;0.22666666666666666;0.7083333333333334;0.22666666666666666;0.3434343434343434;34;14;116
camera;150;;0.20666666666666667;0.7209302325581395;0.20666666666666667;0.3212435233160622;31;12;119
trash bin;149;;0.5234899328859061;0.2314540059347181;0.5234899328859061;0.3209876543209877;78;259;71
bed;100;;0.19;1.0;0.19;0.319327731092437;19;0;81
basket;150;;0.19333333333333333;0.6904761904761905;0.19333333333333333;0.3020833333333333;29;13;121
printer;149;;0.24161073825503357;0.3076923076923077;0.24161073825503357;0.27067669172932335;36;81;113
cap;150;;0.16;0.6666666666666666;0.16;0.25806451612903225;24;12;126
sofa;50;;0.2;0.35714285714285715;0.2;0.25641025641025644;10;18;40
bathtub;150;;0.14;0.8076923076923077;0.14;0.23863636363636365;21;5;129
clock;149;;0.2080536912751678;0.2767857142857143;0.2080536912751678;0.2375478927203065;31;81;118
pillow;150;;0.13333333333333333;1.0;0.13333333333333333;0.23529411764705882;20;0;130
knife;150;;0.13333333333333333;0.9523809523809523;0.13333333333333333;0.23391812865497078;20;1;130
train;150;;0.12666666666666668;0.95;0.12666666666666668;0.2235294117647059;19;1;131
bus;150;;0.11333333333333333;1.0;0.11333333333333333;0.20359281437125748;17;0;133
washer;150;;0.10666666666666667;0.4444444444444444;0.10666666666666667;0.17204301075268816;16;20;134
loudspeaker;150;;0.18;0.14210526315789473;0.18;0.1588235294117647;27;163;123
mailbox;150;;0.09333333333333334;0.3783783783783784;0.09333333333333334;0.1497326203208556;14;23;136
file cabinet;150;;0.08;0.7058823529411765;0.08;0.1437125748502994;12;5;138
flowerpot;150;;0.05333333333333334;1.0;0.05333333333333334;0.10126582278481014;8;0;142
remote;149;;0.053691275167785234;0.5714285714285714;0.053691275167785234;0.09815950920245398;8;6;141
telephone;150;;0.05333333333333334;0.2222222222222222;0.05333333333333334;0.08602150537634408;8;28;142
mug;150;;0.03333333333333333;0.25;0.03333333333333333;0.058823529411764705;5;15;145
dishwasher;150;;0.03333333333333333;0.23809523809523808;0.03333333333333333;0.058479532163742694;5;16;145
display;150;;0.06666666666666667;0.05102040816326531;0.06666666666666667;0.057803468208092484;10;186;140
stove;150;;0.02666666666666667;1.0;0.02666666666666667;0.05194805194805195;4;0;146
bookshelf;150;;0.006666666666666667;1.0;0.006666666666666667;0.013245033112582783;1;0;149
microwaves;150;;0.006666666666666667;0.1;0.006666666666666667;0.0125;1;9;149
cabinet;150;;0.0;0.0;0.0;0.0;0;9;150
earphone;50;;0.0;0.0;0.0;0.0;0;2;50
