value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
<unmapped>;549;0.0;0.0;0;
bottle;300;0.20666666666666667;0.29333333333333333;300;0.31333333333333335
bag;150;0.24;0.38;150;0.31333333333333335
airplane;150;0.24;0.6;150;0.48
basket;150;0.19333333333333333;0.6066666666666667;150;0.19333333333333333
bathtub;150;0.14;0.76;150;0.14
birdhouse;150;0.2866666666666667;0.4;150;0.2866666666666667
bench;150;0.24;0.6066666666666667;150;0.24
bowl;150;0.24;0.9;150;0.8466666666666667
bookshelf;150;0.006666666666666667;0.08666666666666667;150;0.006666666666666667
bus;150;0.11333333333333333;0.3933333333333333;150;0.11333333333333333
cabinet;150;0.0;0.0;150;0.0
chair;150;0.44;0.7066666666666667;150;0.6866666666666666
camera;150;0.17333333333333334;0.28;150;0.20666666666666667
cap;150;0.16;0.43333333333333335;150;0.16
car;150;0.1;0.5933333333333334;150;0.5
display;150;0.0;0.18;150;0.06666666666666667
dishwasher;150;0.03333333333333333;0.24666666666666667;150;0.03333333333333333
flowerpot;150;0.05333333333333334;0.5333333333333333;150;0.05333333333333334
file cabinet;150;0.08;0.15333333333333332;150;0.08
train;150;0.11333333333333333;0.36666666666666664;150;0.12666666666666668
washer;150;0.10666666666666667;0.19333333333333333;150;0.10666666666666667
keyboard;150;0.4066666666666667;0.5133333333333333;150;0.4066666666666667
helmet;150;0.66;0.7666666666666667;150;0.72
knife;150;0.12;0.37333333333333335;150;0.13333333333333333
loudspeaker;150;0.18;0.43333333333333335;150;0.18
laptop;150;0.4666666666666667;0.6066666666666667;150;0.5066666666666667
lamp;150;0.4066666666666667;0.76;150;0.4066666666666667
microphone;150;0.22666666666666666;0.5866666666666667;150;0.22666666666666666
microwaves;150;0.006666666666666667;0.15333333333333332;150;0.006666666666666667
motorbike;150;0.36666666666666664;0.62;150;0.6333333333333333
mailbox;150;0.09333333333333334;0.24666666666666667;150;0.09333333333333334
mug;150;0.03333333333333333;0.43333333333333335;150;0.03333333333333333
pistol;150;0.2733333333333333;0.3933333333333333;150;0.2733333333333333
pillow;150;0.13333333333333333;0.16;150;0.13333333333333333
piano;150;0.3466666666666667;0.42;150;0.4533333333333333
tower;150;0.26;0.2733333333333333;150;0.46
telephone;150;0.0;0.0;150;0.05333333333333334
watercraft;150;0.08;0.37333333333333335;150;0.5066666666666667
rifle;150;0.28;0.46;150;0.4
table;150;0.11333333333333333;0.56;150;0.2866666666666667
stove;150;0.02666666666666667;0.08666666666666667;150;0.02666666666666667
remote;149;0.053691275167785234;0.09395973154362416;149;0.053691275167785234
clock;149;0.10738255033557047;0.21476510067114093;149;0.2080536912751678
trash bin;149;0.5234899328859061;0.7718120805369127;149;0.5234899328859061
rocket;149;0.40939597315436244;0.6845637583892618;149;0.5637583892617449
jar;149;0.28187919463087246;0.738255033557047;149;0.28187919463087246
printer;149;0.24161073825503357;0.37583892617449666;149;0.24161073825503357
bed;100;0.0;0.09;100;0.19
earphone;50;0.0;0.0;50;0.0
guitar;50;0.22;0.26;50;0.22
sofa;50;0.2;0.24;50;0.2
