rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;clip_b__knn;CLIP-B-KNN;0.2618082601213658;0.40641699121456387;0.0;0;0;0;0.0
2;clip_b_in1k__knn;CLIP-B-IN1K-KNN;0.4659451136672403;0.580959605108233;0.0;0;0;0;0.0
3;clip_b_in1k__linear_probe;CLIP-B-IN1K-LINEAR_PROBE;0.47887419617788246;0.6501902001630288;0.0;0;0;0;0.0
4;clip_b_in1k__logits;CLIP-B-IN1K-LOGITS;0.4787270174803007;0.6574925278507382;0.0;0;0;0;0.0
5;dinov1_b__knn;DINOv1-B-KNN;0.235938773661806;0.3733697128883253;0.0;0;0;0;0.0
6;dinov2_b__knn;DINOv2-B-KNN;0.46062403767774657;0.6135313830268997;0.0;0;0;0;0.0
7;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.3871931890227335;0.5407118920387646;0.0;0;0;0;0.0
8;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.4571596775654379;0.6431482655556562;0.0;0;0;0;0.0
9;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.4328865139027262;0.6130672040576035;0.0;0;0;0;0.0
10;dinov3_b__knn;DINOv3-B-KNN;0.4081718141472693;0.5690041662892854;0.0;0;0;0;0.0
11;hiera_b_in1k__knn;Hiera_B-KNN;0.4136740331491713;0.532707635177973;0.0;0;0;0;0.0
12;hiera_b_in1k__logits;Hiera_B-LOGITS;0.4266257585363645;0.6110972737976632;0.0;0;0;0;0.0
13;swin_b__knn;Swin-B-KNN;0.38071732632913685;0.4942034236029345;0.0;0;0;0;0.0
14;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.4171950004528575;0.5387646046553755;0.0;0;0;0;0.0
15;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.4283692600307943;0.6149012770582375;0.0;0;0;0;0.0
16;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.42643329408568065;0.6174599221085046;0.0;0;0;0;0.0
17;vit_b_in1k__knn;ViT-B-IN1K-KNN;0.267729372339462;0.3785209673036863;0.0;0;0;0;0.0
18;vit_b_in1k__logits;ViT-B-IN1K-LOGITS;0.31402273344805726;0.4783647314554841;0.0;0;0;0;0.0
