rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;clip_b__knn;CLIP-B-KNN;0.2618082601213658;0.40641699121456387;0.0;0;0;0;0.0
2;clip_b_in1k__knn;CLIP-B-IN1K-KNN;0.4659451136672403;0.580959605108233;0.0;0;0;0;0.0
3;clip_b_in1k__linear_probe;CLIP-B-IN1K-LINEAR_PROBE;0.47887419617788246;0.6501902001630288;0.0;0;0;0;0.0
4;clip_b_in1k__logits;CLIP-B-IN1K-LOGITS;0.4787270174803007;0.6574925278507382;0.0;0;0;0;0.0
5;clip_l__knn;CLIP-L-KNN;0.3758717507472149;0.510347794583824;0.0;0;0;0;0.0
6;clip_l_in1k__knn;CLIP-L-IN1K-KNN;0.5369305316547415;0.6500203785888959;0.0;0;0;0;0.0
7;clip_l_in1k__logits;CLIP-L-IN1K-LOGITS;0.5430327868852459;0.7211076895208768;0.0;0;0;0;0.0
8;dinov1_b__knn;DINOv1-B-KNN;0.235938773661806;0.3733697128883253;0.0;0;0;0;0.0
9;dinov1_s__knn;DINOv1-S-KNN;0.19913277782809527;0.3283556743048637;0.0;0;0;0;0.0
10;dinov2_b__knn;DINOv2-B-KNN;0.46062403767774657;0.6135313830268997;0.0;0;0;0;0.0
11;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.3871931890227335;0.5407118920387646;0.0;0;0;0;0.0
12;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.4571596775654379;0.6431482655556562;0.0;0;0;0;0.0
13;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.4328865139027262;0.6130672040576035;0.0;0;0;0;0.0
14;dinov2_l__knn;DINOv2-L-KNN;0.5268204872747034;0.6766031156598135;0.0;0;0;0;0.0
15;dinov2_l_in1k__knn;DINOv2-L-IN1K-KNN;0.4240105062947197;0.571200525314736;0.0;0;0;0;0.0
16;dinov2_l_in1k__logits;DINOv2-L-IN1K-LOGITS;0.5199936599945657;0.7000498143284123;0.0;0;0;0;0.0
17;dinov2_s__knn;DINOv2-S-KNN;0.3538402318630559;0.5297527397880627;0.0;0;0;0;0.0
18;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.3007313649125985;0.46757540077891496;0.0;0;0;0;0.0
19;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.3637464903541346;0.5471537904175346;0.0;0;0;0;0.0
20;dinov3_b__knn;DINOv3-B-KNN;0.4081718141472693;0.5690041662892854;0.0;0;0;0;0.0
21;dinov3_l__knn;DINOv3-L-KNN;0.5657322706276605;0.6997667783715243;0.0;0;0;0;0.0
22;dinov3_s__knn;DINOv3-S-KNN;0.2566456842677294;0.4204782175527579;0.0;0;0;0;0.0
23;hiera_b_in1k__knn;Hiera_B-KNN;0.4136740331491713;0.532707635177973;0.0;0;0;0;0.0
24;hiera_b_in1k__logits;Hiera_B-LOGITS;0.4266257585363645;0.6110972737976632;0.0;0;0;0;0.0
25;hiera_l_in1k__knn;Hiera_L-IN1K-KNN;0.4630807897835341;0.5780839597862513;0.0;0;0;0;0.0
26;hiera_l_in1k__logits;Hiera_L-IN1K-LOGITS;0.4826555565619056;0.664998641427407;0.0;0;0;0;0.0
27;hiera_s_in1k__knn;Hiera_S-IN1K-KNN;0.3794153609274522;0.505219183045014;0.0;0;0;0;0.0
28;hiera_s_in1k__logits;Hiera_S-IN1K-LOGITS;0.39152929988225704;0.5804388189475591;0.0;0;0;0;0.0
29;resnet50__knn;ResNet-50-KNN;0.22417579929354225;0.3397903269631374;0.0;0;0;0;0.0
30;resnet50_in1k__knn;ResNet-50-IN1K-KNN;0.2443619237387918;0.3454736889774477;0.0;0;0;0;0.0
31;resnet50_in1k__logits;ResNet-50-IN1K-LOGITS;0.3260461008966579;0.4915768499230142;0.0;0;0;0;0.0
32;swin_b__knn;Swin-B-KNN;0.38071732632913685;0.4942034236029345;0.0;0;0;0;0.0
33;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.4171950004528575;0.5387646046553755;0.0;0;0;0;0.0
34;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.4283692600307943;0.6149012770582375;0.0;0;0;0;0.0
35;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.42643329408568065;0.6174599221085046;0.0;0;0;0;0.0
36;swin_l__knn;Swin-L-KNN;0.4450117742958065;0.5706231319626845;0.0;0;0;0;0.0
37;swin_l_in1k__knn;Swin-L-IN1K-KNN;0.4450117742958065;0.5706231319626845;0.0;0;0;0;0.0
38;swin_l_in1k__logits;Swin-L-IN1K-LOGITS;0.4631940041662893;0.6558395978625124;0.0;0;0;0;0.0
39;swin_s__knn;Swin-S-KNN;0.35902545059324337;0.4779571596775654;0.0;0;0;0;0.0
40;swin_s_in1k__knn;Swin-S-IN1K-KNN;0.3809777194094738;0.519846481296984;0.0;0;0;0;0.0
41;swin_s_in1k__logits;Swin-S-IN1K-LOGITS;0.40857938592518794;0.6022325876279323;0.0;0;0;0;0.0
42;vit_b_in1k__knn;ViT-B-IN1K-KNN;0.267729372339462;0.3785209673036863;0.0;0;0;0;0.0
43;vit_b_in1k__logits;ViT-B-IN1K-LOGITS;0.31402273344805726;0.4783647314554841;0.0;0;0;0;0.0
44;vit_l_in1k__knn;ViT-L-IN1K-KNN;0.30863372882891044;0.4223462548682185;0.0;0;0;0;0.0
45;vit_l_in1k__logits;ViT-L-IN1K-LOGITS;0.3408318992844851;0.5114233312199982;0.0;0;0;0;0.0
