rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;clip_b__knn;CLIP-B-KNN;0.5128983157894736;0.6638722105263158;0.0;0;0;0;0.0
2;clip_b_in1k__knn;CLIP-B-IN1K-KNN;0.7617985263157895;0.8884915789473684;0.0;0;0;0;0.0
3;clip_b_in1k__linear_probe;CLIP-B-IN1K-LINEAR_PROBE;0.6558711578947368;0.8439423157894737;0.0;0;0;0;0.0
4;clip_b_in1k__logits;CLIP-B-IN1K-LOGITS;0.6507168421052631;0.8426652631578947;0.0;0;0;0;0.0
5;dinov1_b__knn;DINOv1-B-KNN;0.8397587368421052;0.9195193684210526;0.0;0;0;0;0.0
6;dinov2_b__knn;DINOv2-B-KNN;0.8772797894736842;0.9409772631578948;0.0;0;0;0;0.0
7;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.8426086315789474;0.9342551578947368;0.0;0;0;0;0.0
8;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.6871153684210526;0.8786962105263157;0.0;0;0;0;0.0
9;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.7094583157894737;0.8848421052631579;0.0;0;0;0;0.0
10;dinov3_b__knn;DINOv3-B-KNN;0.9255126315789474;0.9658501052631578;0.0;0;0;0;0.0
11;hiera_b_in1k__knn;Hiera_B-KNN;0.766456;0.8993953684210526;0.0;0;0;0;0.0
12;hiera_b_in1k__logits;Hiera_B-LOGITS;0.6531858947368421;0.8398621052631579;0.0;0;0;0;0.0
13;swin_b__knn;Swin-B-KNN;0.709750947368421;0.8656065263157895;0.0;0;0;0;0.0
14;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.8209155789473684;0.9384837894736842;0.0;0;0;0;0.0
15;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.6893273684210526;0.877197052631579;0.0;0;0;0;0.0
16;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.6805016842105264;0.8683953684210526;0.0;0;0;0;0.0
17;vit_b_in1k__knn;ViT-B-IN1K-KNN;0.6522252631578948;0.8222564210526315;0.0;0;0;0;0.0
18;vit_b_in1k__logits;ViT-B-IN1K-LOGITS;0.6057911578947368;0.8071061052631578;0.0;0;0;0;0.0
