rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
1;dinov2_b__knn;DINOv2-B-KNN;0.8772797894736842;0.9409772631578948;0.0;0;0;0;0.0
2;dinov2_b_in1k__knn;DINOv2-B-IN1K-KNN;0.8426086315789474;0.9342551578947368;0.0;0;0;0;0.0
3;dinov2_b_in1k__linear_probe;DINOv2-B-IN1K-LINEAR_PROBE;0.6871153684210526;0.8786962105263157;0.0;0;0;0;0.0
4;dinov2_b_in1k__logits;DINOv2-B-IN1K-LOGITS;0.7094583157894737;0.8848421052631579;0.0;0;0;0;0.0
5;dinov2_l__knn;DINOv2-L-KNN;0.9195684210526316;0.9684027368421053;0.0;0;0;0;0.0
6;dinov2_l_in1k__knn;DINOv2-L-IN1K-KNN;0.8846656842105263;0.9660753684210527;0.0;0;0;0;0.0
7;dinov2_l_in1k__logits;DINOv2-L-IN1K-LOGITS;0.7786231578947368;0.9306094736842105;0.0;0;0;0;0.0
8;dinov2_s__knn;DINOv2-S-KNN;0.8284585263157894;0.9033071578947368;0.0;0;0;0;0.0
9;dinov2_s_in1k__knn;DINOv2-S-IN1K-KNN;0.8249570526315789;0.902069052631579;0.0;0;0;0;0.0
10;dinov2_s_in1k__logits;DINOv2-S-IN1K-LOGITS;0.6046465263157895;0.807797052631579;0.0;0;0;0;0.0
