superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
guitar;21;1.0;0.47619047619047616;0.9090909090909091;0.47619047619047616;0.6249999999999999;10;1;11
remote;63;0.6666666666666666;0.42857142857142855;0.7941176470588235;0.42857142857142855;0.5567010309278351;27;7;36
microwaves;63;0.3333333333333333;0.36507936507936506;0.8846153846153846;0.36507936507936506;0.5168539325842696;23;3;40
clock;63;0.6666666666666666;0.5555555555555556;0.47297297297297297;0.5555555555555556;0.5109489051094891;35;39;28
piano;63;1.0;0.3492063492063492;0.8148148148148148;0.3492063492063492;0.4888888888888889;22;5;41
lamp;63;0.3333333333333333;0.3492063492063492;0.7857142857142857;0.3492063492063492;0.48351648351648346;22;6;41
trash bin;63;1.0;0.7619047619047619;0.34532374100719426;0.7619047619047619;0.4752475247524752;48;91;15
washer;63;0.3333333333333333;0.31746031746031744;0.7142857142857143;0.31746031746031744;0.43956043956043955;20;8;43
stove;63;0.3333333333333333;0.2857142857142857;0.8571428571428571;0.2857142857142857;0.42857142857142855;18;3;45
airplane;63;0.6666666666666666;0.31746031746031744;0.5882352941176471;0.31746031746031744;0.41237113402061853;20;14;43
table;63;0.6666666666666666;0.3492063492063492;0.5;0.3492063492063492;0.411214953271028;22;22;41
display;63;1.0;0.36507936507936506;0.46;0.36507936507936506;0.40707964601769914;23;27;40
bottle;126;0.5;0.3968253968253968;0.4132231404958678;0.3968253968253968;0.4048582995951417;50;71;76
sofa;21;1.0;0.6666666666666666;0.2857142857142857;0.6666666666666666;0.4;14;35;7
bench;63;0.6666666666666666;0.3968253968253968;0.3968253968253968;0.3968253968253968;0.3968253968253968;25;38;38
car;63;0.6666666666666666;0.2698412698412698;0.7083333333333334;0.2698412698412698;0.3908045977011494;17;7;46
helmet;63;0.3333333333333333;0.25396825396825395;0.8421052631578947;0.25396825396825395;0.3902439024390244;16;3;47
jar;63;0.3333333333333333;0.3492063492063492;0.44;0.3492063492063492;0.3893805309734513;22;28;41
chair;63;0.6666666666666666;0.36507936507936506;0.3898305084745763;0.36507936507936506;0.3770491803278688;23;36;40
birdhouse;63;0.6666666666666666;0.25396825396825395;0.7272727272727273;0.25396825396825395;0.3764705882352941;16;6;47
flowerpot;63;1.0;0.25396825396825395;0.64;0.25396825396825395;0.36363636363636365;16;9;47
laptop;63;0.0;0.20634920634920634;0.52;0.20634920634920634;0.29545454545454547;13;12;50
mug;63;0.3333333333333333;0.1746031746031746;0.7333333333333333;0.1746031746031746;0.28205128205128205;11;4;52
telephone;63;0.3333333333333333;0.15873015873015872;1.0;0.15873015873015872;0.27397260273972607;10;0;53
bookshelf;63;0.3333333333333333;0.12698412698412698;1.0;0.12698412698412698;0.22535211267605632;8;0;55
bathtub;63;0.3333333333333333;0.14285714285714285;0.5294117647058824;0.14285714285714285;0.22499999999999998;9;8;54
dishwasher;63;0.6666666666666666;0.12698412698412698;0.7272727272727273;0.12698412698412698;0.2162162162162162;8;3;55
rifle;63;0.0;0.09523809523809523;0.75;0.09523809523809523;0.16901408450704225;6;2;57
bag;63;0.0;0.09523809523809523;0.5;0.09523809523809523;0.16;6;6;57
rocket;63;0.6666666666666666;0.14285714285714285;0.18;0.14285714285714285;0.15929203539823006;9;41;54
basket;63;0.0;0.2222222222222222;0.11666666666666667;0.2222222222222222;0.1530054644808743;14;106;49
pistol;63;0.0;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
bowl;63;0.0;0.07936507936507936;1.0;0.07936507936507936;0.14705882352941177;5;0;58
cap;63;0.0;0.07936507936507936;0.625;0.07936507936507936;0.14084507042253522;5;3;58
motorbike;63;0.0;0.06349206349206349;0.8;0.06349206349206349;0.11764705882352941;4;1;59
file cabinet;63;0.0;0.06349206349206349;0.6666666666666666;0.06349206349206349;0.11594202898550725;4;2;59
loudspeaker;63;0.3333333333333333;0.06349206349206349;0.2857142857142857;0.06349206349206349;0.10389610389610389;4;10;59
microphone;63;0.0;0.047619047619047616;0.42857142857142855;0.047619047619047616;0.08571428571428572;3;4;60
watercraft;63;0.0;0.047619047619047616;0.42857142857142855;0.047619047619047616;0.08571428571428572;3;4;60
earphone;21;0.0;0.047619047619047616;0.25;0.047619047619047616;0.08;1;3;20
printer;63;0.0;0.031746031746031744;0.16666666666666666;0.031746031746031744;0.05333333333333334;2;10;61
keyboard;63;0.0;0.015873015873015872;1.0;0.015873015873015872;0.03125;1;0;62
tower;63;0.0;0.015873015873015872;0.25;0.015873015873015872;0.029850746268656716;1;3;62
knife;63;0.0;0.015873015873015872;0.16666666666666666;0.015873015873015872;0.028985507246376812;1;5;62
cabinet;63;0.0;0.0;0.0;0.0;0.0;0;0;63
bed;42;0.0;0.0;0.0;0.0;0.0;0;0;42
bus;63;0.0;0.0;0.0;0.0;0.0;0;0;63
camera;63;0.0;0.0;0.0;0.0;0.0;0;1;63
mailbox;63;0.0;0.0;0.0;0.0;0.0;0;9;63
pillow;63;0.0;0.0;0.0;0.0;0.0;0;0;63
train;63;0.0;0.0;0.0;0.0;0.0;0;0;63
