value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
X=-1.000 Y=0.000 Z=0.200;160;0.39375;0.63125;149;0.5369127516778524
X=0.000 Y=-1.000 Z=0.200;160;0.31875;0.5625;149;0.4697986577181208
X=0.000 Y=0.000 Z=0.400;160;0.11875;0.25625;149;0.19463087248322147
X=0.000 Y=1.000 Z=0.200;160;0.31875;0.55625;149;0.47651006711409394
X=1.000 Y=0.000 Z=0.200;160;0.23125;0.4625;149;0.3825503355704698
