superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
bowl;150;;0.8866666666666667;0.8109756097560976;0.8866666666666667;0.8471337579617835;133;31;17
helmet;150;;0.74;0.8222222222222222;0.74;0.7789473684210526;111;24;39
lamp;150;;0.6266666666666667;1.0;0.6266666666666667;0.7704918032786886;94;0;56
laptop;150;;0.6266666666666667;0.912621359223301;0.6266666666666667;0.7430830039525693;94;9;56
motorbike;150;;0.5933333333333334;0.967391304347826;0.5933333333333334;0.7355371900826447;89;3;61
airplane;150;;0.5666666666666667;0.7727272727272727;0.5666666666666667;0.6538461538461539;85;25;65
car;150;;0.54;0.801980198019802;0.54;0.6454183266932272;81;20;69
keyboard;150;;0.46;0.9857142857142858;0.46;0.6272727272727273;69;1;81
watercraft;150;;0.5133333333333333;0.7475728155339806;0.5133333333333333;0.608695652173913;77;26;73
guitar;50;;0.4;1.0;0.4;0.5714285714285715;20;0;30
tower;150;;0.4666666666666667;0.7070707070707071;0.4666666666666667;0.5622489959839357;70;29;80
bag;150;;0.44;0.75;0.44;0.5546218487394958;66;22;84
birdhouse;150;;0.38666666666666666;0.9508196721311475;0.38666666666666666;0.5497630331753555;58;3;92
rifle;150;;0.4533333333333333;0.6476190476190476;0.4533333333333333;0.5333333333333333;68;37;82
rocket;149;;0.5637583892617449;0.48554913294797686;0.5637583892617449;0.5217391304347825;84;89;65
bench;150;;0.36666666666666664;0.9016393442622951;0.36666666666666664;0.5213270142180095;55;6;95
piano;150;;0.4066666666666667;0.7093023255813954;0.4066666666666667;0.516949152542373;61;25;89
chair;150;;0.7;0.3977272727272727;0.7;0.5072463768115942;105;159;45
table;150;;0.35333333333333333;0.8688524590163934;0.35333333333333333;0.5023696682464455;53;8;97
pistol;150;;0.32666666666666666;1.0;0.32666666666666666;0.4924623115577889;49;0;101
basket;150;;0.36666666666666664;0.625;0.36666666666666664;0.4621848739495798;55;33;95
bathtub;150;;0.26;0.975;0.26;0.41052631578947374;39;1;111
bed;100;;0.23;1.0;0.23;0.3739837398373984;23;0;77
camera;150;;0.24;0.8372093023255814;0.24;0.3730569948186529;36;7;114
bottle;300;;0.24666666666666667;0.5648854961832062;0.24666666666666667;0.34338747099767986;74;57;226
printer;149;;0.33557046979865773;0.3401360544217687;0.33557046979865773;0.33783783783783783;50;97;99
mailbox;150;;0.26;0.48148148148148145;0.26;0.33766233766233766;39;42;111
microphone;150;;0.20666666666666667;0.8857142857142857;0.20666666666666667;0.33513513513513515;31;4;119
clock;149;;0.2080536912751678;0.6888888888888889;0.2080536912751678;0.31958762886597936;31;14;118
jar;149;;0.21476510067114093;0.6037735849056604;0.21476510067114093;0.3168316831683168;32;21;117
flowerpot;150;;0.18666666666666668;1.0;0.18666666666666668;0.3146067415730337;28;0;122
sofa;50;;0.2;0.7142857142857143;0.2;0.3125;10;4;40
cap;150;;0.19333333333333333;0.7837837837837838;0.19333333333333333;0.31016042780748665;29;8;121
train;150;;0.15333333333333332;0.6764705882352942;0.15333333333333332;0.25;23;11;127
pillow;150;;0.14;1.0;0.14;0.24561403508771928;21;0;129
washer;150;;0.12666666666666668;1.0;0.12666666666666668;0.22485207100591717;19;0;131
trash bin;149;;0.24161073825503357;0.1592920353982301;0.24161073825503357;0.19199999999999998;36;190;113
knife;150;;0.1;0.8823529411764706;0.1;0.17964071856287428;15;2;135
file cabinet;150;;0.10666666666666667;0.5517241379310345;0.10666666666666667;0.1787709497206704;16;13;134
loudspeaker;150;;0.14;0.22105263157894736;0.14;0.17142857142857143;21;74;129
stove;150;;0.1;0.5769230769230769;0.1;0.17045454545454547;15;11;135
display;150;;0.08666666666666667;0.3939393939393939;0.08666666666666667;0.14207650273224043;13;20;137
remote;149;;0.0738255033557047;1.0;0.0738255033557047;0.1375;11;0;138
dishwasher;150;;0.08666666666666667;0.21311475409836064;0.08666666666666667;0.12322274881516587;13;48;137
bus;150;;0.05333333333333334;1.0;0.05333333333333334;0.10126582278481014;8;0;142
microwaves;150;;0.05333333333333334;0.2962962962962963;0.05333333333333334;0.0903954802259887;8;19;142
telephone;150;;0.04666666666666667;0.5384615384615384;0.04666666666666667;0.08588957055214724;7;6;143
mug;150;;0.02;0.5;0.02;0.038461538461538464;3;3;147
bookshelf;150;;0.013333333333333334;0.18181818181818182;0.013333333333333334;0.02484472049689441;2;9;148
cabinet;150;;0.006666666666666667;0.09090909090909091;0.006666666666666667;0.012422360248447206;1;10;149
earphone;50;;0.0;0.0;0.0;0.0;0;2;50
