value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.24;0.4;50;0.4
analog-clock-1;50;0.04;0.22;50;0.22
assault-rifle-1;50;0.54;0.78;50;0.56
backpack-1;50;0.7;0.8;50;0.76
backpack-2;50;0.16;0.64;50;0.44
bathtub-1;50;0.24;0.86;50;0.24
bathtub-2;50;0.26;0.84;50;0.26
bathtub-3;50;0.28;0.78;50;0.28
bed-1;50;0.02;0.28;50;0.02
bed-2;50;0.1;0.58;50;0.44
bench-1;50;0.6;0.92;50;0.6
bench-2;50;0.0;0.24;50;0.0
bench-3;50;0.5;0.98;50;0.5
birdhouse-1;50;0.24;0.52;50;0.24
birdhouse-2;50;0.52;0.72;50;0.52
birdhouse-3;50;0.4;0.62;50;0.4
bookshelf-1;50;0.0;0.02;50;0.0
bookshelf-2;50;0.0;0.02;50;0.0
bookshelf-3;50;0.04;0.2;50;0.04
bullet-train-1;50;0.06;0.46;50;0.06
bus-1;50;0.0;0.02;50;0.0
bus-2;50;0.12;0.2;50;0.12
bus-3;50;0.04;0.04;50;0.04
can-1;50;0.0;0.0;50;0.0
can-2;50;0.0;0.08;50;0.0
can-3;50;0.0;0.0;50;0.0
china-cabinet-1;50;0.0;0.02;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.02
computer-keyboard-1;50;0.18;0.72;50;0.18
computer-keyboard-2;50;0.24;0.32;50;0.24
computer-keyboard-3;50;0.96;0.98;50;0.96
cowboy-hat-1;50;0.5;0.8;50;0.5
cowboy-hat-2;50;0.06;0.3;50;0.06
cowboy-hat-3;50;0.02;0.76;50;0.02
crash-helmet-1;50;0.66;0.76;50;0.66
crash-helmet-2;50;0.68;0.78;50;0.78
crate-1;50;0.02;0.06;50;0.02
day-bed-1;50;0.2;0.22;50;0.2
dining-table-1;50;0.24;0.8;50;0.24
dining-table-2;50;0.0;0.14;50;0.02
dining-table-3;50;0.54;0.8;50;0.8
dishwasher-1;50;0.16;0.48;50;0.16
dishwasher-2;50;0.08;0.26;50;0.08
dishwasher-3;50;0.02;0.26;50;0.02
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.0;0.0;50;0.06
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.16;0.8;50;0.16
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.2;1.0;50;0.2
file-cabinet-1;50;0.02;0.08;50;0.02
file-cabinet-2;50;0.1;0.18;50;0.1
file-cabinet-3;50;0.2;0.2;50;0.2
flowerpot-1;50;0.02;0.8;50;0.02
football-helmet-1;50;0.72;0.88;50;0.78
flowerpot-3;50;0.38;0.8;50;0.38
folding-chair-1;50;0.04;0.86;50;0.84
folding-chair-2;50;0.62;0.66;50;0.62
iPod-1;50;0.0;0.0;50;0.0
grand-piano-1;50;0.8;0.82;50;0.8
knife-1;50;0.0;0.06;50;0.06
knife-2;50;0.0;0.4;50;0.1
microwave-2;50;0.02;0.06;50;0.02
knife-3;50;0.14;0.36;50;0.14
laptop-1;50;0.68;0.78;50;0.7
laptop-2;50;0.26;0.6;50;0.6
laptop-3;50;0.5;0.66;50;0.58
limousine-1;50;0.02;0.4;50;0.54
loudspeaker-1;50;0.0;0.02;50;0.0
loudspeaker-2;50;0.42;0.76;50;0.42
loudspeaker-3;50;0.0;0.08;50;0.0
mailbox-1;50;0.42;0.72;50;0.42
mailbox-2;50;0.0;0.74;50;0.0
mailbox-3;50;0.36;0.76;50;0.36
microphone-1;50;0.0;0.0;50;0.0
microphone-2;50;0.0;0.02;50;0.0
microphone-3;50;0.62;0.8;50;0.62
microwave-1;50;0.04;0.2;50;0.04
moped-2;50;0.4;0.8;50;0.8
microwave-3;50;0.1;0.2;50;0.1
missile-2;50;0.46;0.98;50;0.78
mixing-bowl-1;50;0.74;0.96;50;0.74
mobile-phone-2;50;0.0;0.02;50;0.0
mobile-phone-1;50;0.0;0.0;50;0.02
mobile-phone-3;50;0.0;0.0;50;0.12
monitor-1;50;0.06;0.16;50;0.06
mosque-1;50;0.8;0.8;50;0.8
monitor-2;50;0.16;0.2;50;0.16
monitor-3;50;0.04;0.18;50;0.04
moped-1;50;0.48;0.6;50;0.48
mug-1;50;0.06;0.92;50;0.06
moped-3;50;0.4;0.66;50;0.5
mug-3;50;0.0;0.3;50;0.0
mug-2;50;0.0;0.0;50;0.0
trash-can-2;50;0.34;0.8;50;0.34
upright-piano-1;50;0.04;0.22;50;0.1
obelisk-1;50;0.0;0.0;50;0.58
ocean-liner-1;50;0.04;0.04;50;0.34
old-plane;50;0.0;0.0;50;0.72
pas-plane;50;0.5;0.98;50;0.78
pill-bottle-1;50;0.0;0.0;50;0.1
pillow-1;50;0.2;0.42;50;0.2
pillow-2;50;0.02;0.18;50;0.02
pillow-3;50;0.2;0.2;50;0.2
plastic-bag-1;50;0.0;0.02;50;0.12
printer-1;50;0.16;0.42;50;0.16
printer-2;50;0.44;0.58;50;0.44
race-car-1;50;0.02;0.5;50;0.42
reflex-camera-1;50;0.0;0.12;50;0.04
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.68;0.8;50;0.68
remote-2;50;0.02;0.02;50;0.02
remote-3;50;0.0;0.02;50;0.0
revolver-2;50;0.4;0.4;50;0.4
revolver-1;50;0.4;0.4;50;0.4
revolver-3;50;0.18;0.38;50;0.18
rifle-1;50;0.18;0.52;50;0.4
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.02;0.4;50;0.4
shopping-basket-1;50;0.6;0.94;50;0.6
shopping-basket-2;50;0.48;1.0;50;0.48
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.62;0.8;50;0.62
water-tower-1;50;0.02;0.12;50;0.02
soup-bowl-1;50;0.0;0.9;50;0.96
soup-bowl-2;50;0.0;0.92;50;0.96
space-shuttle-1;50;0.08;0.18;50;0.24
speedboat-1;50;0.12;0.5;50;0.42
sports-car-1;50;0.26;0.76;50;0.66
steam-locomotive-1;50;0.34;0.5;50;0.34
stove-1;50;0.06;0.14;50;0.06
stove-2;50;0.02;0.02;50;0.02
stove-3;50;0.22;0.58;50;0.22
table-lamp-1;50;0.8;0.8;50;0.8
table-lamp-2;50;0.38;0.56;50;0.38
table-lamp-3;50;0.7;0.78;50;0.7
toilet-seat-1;50;0.64;0.8;50;0.64
trash-can-1;50;0.32;0.8;50;0.32
yawl-1;50;0.0;0.48;50;0.78
washer-3;50;0.2;0.2;50;0.2
upright-piano-2;50;0.2;0.3;50;0.32
vase-2;50;0.08;0.8;50;0.08
vase-3;50;0.22;0.8;50;0.22
washer-2;50;0.18;0.2;50;0.18
washer-1;50;0.0;0.1;50;0.0
wall-clock-2;50;0.16;0.2;50;0.2
wine-bottle-1;50;0.36;0.74;50;0.76
earphone-1;49;0.0;0.0;0;
missile-1;49;0.5510204081632653;1.0;49;0.673469387755102
printer-3;49;0.40816326530612246;0.4897959183673469;49;0.40816326530612246
remote-1;49;0.20408163265306123;0.22448979591836735;49;0.20408163265306123
wall-clock-1;49;0.0;0.20408163265306123;49;0.20408163265306123
trash-can-3;49;0.061224489795918366;0.7959183673469388;49;0.061224489795918366
vase-1;49;0.3469387755102041;0.6938775510204082;49;0.3469387755102041
