value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
acoustic-guitar-1;50;0.22;0.26;50;0.22
analog-clock-1;50;0.18;0.22;50;0.18
assault-rifle-1;50;0.4;0.54;50;0.4
backpack-1;50;0.4;0.74;50;0.5
backpack-2;50;0.0;0.38;50;0.44
bathtub-1;50;0.08;0.94;50;0.08
bathtub-2;50;0.0;0.74;50;0.0
bathtub-3;50;0.16;0.74;50;0.16
bed-1;50;0.0;0.22;50;0.0
bed-2;50;0.02;0.32;50;0.12
bench-1;50;0.2;0.86;50;0.2
bench-2;50;0.0;0.02;50;0.0
bench-3;50;0.04;0.54;50;0.04
birdhouse-1;50;0.06;0.18;50;0.06
birdhouse-2;50;0.4;0.42;50;0.4
birdhouse-3;50;0.04;0.54;50;0.04
bookshelf-1;50;0.02;0.04;50;0.02
bookshelf-2;50;0.0;0.12;50;0.0
bookshelf-3;50;0.16;0.2;50;0.16
bullet-train-1;50;0.0;0.02;50;0.0
bus-1;50;0.0;0.0;50;0.0
bus-2;50;0.02;0.04;50;0.02
bus-3;50;0.0;0.04;50;0.0
can-1;50;0.0;0.06;50;0.04
can-2;50;0.0;0.16;50;0.06
can-3;50;0.02;0.26;50;0.02
china-cabinet-1;50;0.0;0.0;50;0.0
china-cabinet-2;50;0.0;0.0;50;0.0
china-cabinet-3;50;0.0;0.0;50;0.0
computer-keyboard-1;50;0.2;0.4;50;0.2
computer-keyboard-2;50;0.16;0.22;50;0.16
computer-keyboard-3;50;0.28;0.76;50;0.28
cowboy-hat-1;50;0.5;0.76;50;0.5
cowboy-hat-2;50;0.1;0.14;50;0.1
cowboy-hat-3;50;0.74;0.78;50;0.74
crash-helmet-1;50;0.72;0.78;50;0.72
crash-helmet-2;50;0.64;0.92;50;0.84
crate-1;50;0.02;0.1;50;0.02
day-bed-1;50;0.18;0.32;50;0.18
dining-table-1;50;0.06;0.72;50;0.06
dining-table-2;50;0.0;0.0;50;0.0
dining-table-3;50;0.5;0.6;50;0.5
dishwasher-1;50;0.08;0.48;50;0.08
dishwasher-2;50;0.2;0.34;50;0.2
dishwasher-3;50;0.0;0.38;50;0.0
earphone-2;50;0.0;0.0;0;
electric-locomotive-1;50;0.0;0.0;50;0.0
faucet-1;50;0.0;0.0;0;
flowerpot-2;50;0.0;0.32;50;0.0
faucet-2;50;0.0;0.0;0;
faucet-3;50;0.0;0.0;0;
fighter-jet;50;0.34;0.82;50;0.34
file-cabinet-1;50;0.0;0.0;50;0.0
file-cabinet-2;50;0.1;0.18;50;0.1
file-cabinet-3;50;0.16;0.2;50;0.16
flowerpot-1;50;0.0;0.34;50;0.0
football-helmet-1;50;0.74;0.86;50;0.74
flowerpot-3;50;0.1;0.2;50;0.1
folding-chair-1;50;0.2;1.0;50;1.0
folding-chair-2;50;0.48;0.72;50;0.58
iPod-1;50;0.0;0.0;50;0.0
grand-piano-1;50;0.76;0.8;50;0.76
knife-1;50;0.0;0.02;50;0.0
knife-2;50;0.0;0.04;50;0.04
microwave-2;50;0.0;0.02;50;0.0
knife-3;50;0.02;0.14;50;0.02
laptop-1;50;0.68;0.86;50;0.7
laptop-2;50;0.46;0.82;50;0.82
laptop-3;50;0.52;0.8;50;0.66
limousine-1;50;0.16;0.4;50;0.42
loudspeaker-1;50;0.02;0.18;50;0.02
loudspeaker-2;50;0.54;0.78;50;0.54
loudspeaker-3;50;0.0;0.06;50;0.0
mailbox-1;50;0.08;0.44;50;0.08
mailbox-2;50;0.02;0.38;50;0.02
mailbox-3;50;0.22;0.46;50;0.22
microphone-1;50;0.0;0.06;50;0.0
microphone-2;50;0.0;0.06;50;0.0
microphone-3;50;0.18;0.56;50;0.18
microwave-1;50;0.0;0.02;50;0.0
moped-2;50;0.06;0.46;50;0.42
microwave-3;50;0.02;0.04;50;0.02
missile-2;50;0.12;0.46;50;0.22
mixing-bowl-1;50;0.38;0.76;50;0.38
mobile-phone-2;50;0.2;0.56;50;0.2
mobile-phone-1;50;0.12;0.34;50;0.12
mobile-phone-3;50;0.0;0.0;50;0.0
monitor-1;50;0.02;0.04;50;0.02
mosque-1;50;0.0;0.06;50;0.04
monitor-2;50;0.0;0.2;50;0.0
monitor-3;50;0.0;0.12;50;0.0
moped-1;50;0.22;0.4;50;0.22
mug-1;50;0.04;0.64;50;0.04
moped-3;50;0.38;0.4;50;0.38
mug-3;50;0.0;0.0;50;0.0
mug-2;50;0.0;0.0;50;0.0
trash-can-2;50;0.66;0.8;50;0.66
upright-piano-1;50;0.1;0.24;50;0.18
obelisk-1;50;0.0;0.0;50;0.0
ocean-liner-1;50;0.0;0.02;50;0.22
old-plane;50;0.0;0.0;50;0.0
pas-plane;50;0.0;0.26;50;0.2
pill-bottle-1;50;0.0;0.0;50;0.12
pillow-1;50;0.2;0.2;50;0.2
pillow-2;50;0.18;0.2;50;0.18
pillow-3;50;0.2;0.2;50;0.2
plastic-bag-1;50;0.0;0.04;50;0.42
printer-1;50;0.08;0.22;50;0.08
printer-2;50;0.52;0.96;50;0.52
race-car-1;50;0.38;0.48;50;0.42
reflex-camera-1;50;0.0;0.08;50;0.0
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.6;0.78;50;0.6
remote-2;50;0.18;0.18;50;0.18
remote-3;50;0.02;0.02;50;0.02
revolver-2;50;0.4;0.4;50;0.4
revolver-1;50;0.4;0.4;50;0.4
revolver-3;50;0.0;0.4;50;0.0
rifle-1;50;0.06;0.56;50;0.4
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.0;0.4;50;0.4
shopping-basket-1;50;0.44;0.82;50;0.44
shopping-basket-2;50;0.22;0.8;50;0.22
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.72;0.8;50;0.78
water-tower-1;50;0.36;0.72;50;0.36
soup-bowl-1;50;0.0;0.04;50;0.8
soup-bowl-2;50;0.0;0.58;50;0.82
space-shuttle-1;50;0.0;0.0;50;0.0
speedboat-1;50;0.18;0.4;50;0.4
sports-car-1;50;0.0;0.32;50;0.42
steam-locomotive-1;50;0.02;0.1;50;0.02
stove-1;50;0.0;0.04;50;0.0
stove-2;50;0.18;0.62;50;0.18
stove-3;50;0.22;0.26;50;0.22
table-lamp-1;50;0.8;0.8;50;0.8
table-lamp-2;50;0.1;0.28;50;0.1
table-lamp-3;50;0.64;0.76;50;0.64
toilet-seat-1;50;0.46;0.78;50;0.46
trash-can-1;50;0.0;0.44;50;0.0
yawl-1;50;0.0;0.08;50;0.4
washer-3;50;0.06;0.2;50;0.06
upright-piano-2;50;0.2;0.26;50;0.2
vase-2;50;0.04;0.44;50;0.04
vase-3;50;0.0;0.38;50;0.0
washer-2;50;0.02;0.16;50;0.02
washer-1;50;0.0;0.0;50;0.0
wall-clock-2;50;0.0;0.2;50;0.2
wine-bottle-1;50;0.16;0.8;50;0.9
earphone-1;49;0.0;0.0;0;
missile-1;49;0.30612244897959184;0.5510204081632653;49;0.30612244897959184
printer-3;49;0.4489795918367347;0.5918367346938775;49;0.4489795918367347
remote-1;49;0.20408163265306123;0.20408163265306123;49;0.20408163265306123
wall-clock-1;49;0.0;0.04081632653061224;49;0.16326530612244897
trash-can-3;49;0.04081632653061224;0.7755102040816326;49;0.04081632653061224
vase-1;49;0.0;0.7755102040816326;49;0.0
