value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
M_Tri_Plastic1_Black;800;0.145;0.31625;745;0.20671140939597316
M_Tri_Plastic1_Cyan;800;0.145;0.33375;745;0.21610738255033557
M_Tri_Plastic1_Yellow;800;0.145;0.32625;745;0.21476510067114093
M_Tri_Plastic1_Green;800;0.1425;0.315;745;0.21476510067114093
M_Tri_Plastic1_Grey;799;0.16020025031289112;0.34918648310387984;744;0.22849462365591397
M_Tri_Plastic1_Blue;799;0.15769712140175218;0.3316645807259074;744;0.22849462365591397
M_Tri_Plastic1_Red;799;0.1439299123904881;0.32290362953692114;744;0.21774193548387097
M_Tri_Plastic1_Pink;798;0.14035087719298245;0.3208020050125313;743;0.20861372812920592
M_Tri_Plastic1_White;798;0.15288220551378445;0.3408521303258145;744;0.2217741935483871
Default;160;0.25625;0.49375;149;0.3422818791946309
