superclass;support;base_accuracy;overall_accuracy;precision;recall;f1;tp;fp;fn
helmet;150;;0.7666666666666667;0.782312925170068;0.7666666666666667;0.7744107744107744;115;32;35
lamp;150;;0.5133333333333333;0.9625;0.5133333333333333;0.6695652173913044;77;3;73
bowl;150;;0.6666666666666666;0.6024096385542169;0.6666666666666666;0.6329113924050633;100;66;50
car;150;;0.42;0.875;0.42;0.5675675675675675;63;9;87
bag;150;;0.4533333333333333;0.7555555555555555;0.4533333333333333;0.5666666666666667;68;22;82
cap;150;;0.44666666666666666;0.6836734693877551;0.44666666666666666;0.5403225806451613;67;31;83
piano;150;;0.38;0.8507462686567164;0.38;0.5253456221198157;57;10;93
motorbike;150;;0.34;1.0;0.34;0.5074626865671642;51;0;99
laptop;150;;0.7266666666666667;0.38515901060070673;0.7266666666666667;0.5034642032332564;109;174;41
chair;150;;0.68;0.3938223938223938;0.68;0.49877750611246946;102;157;48
rifle;150;;0.4;0.5504587155963303;0.4;0.46332046332046334;60;49;90
bottle;300;;0.32;0.6857142857142857;0.32;0.43636363636363634;96;44;204
pistol;150;;0.26666666666666666;1.0;0.26666666666666666;0.4210526315789474;40;0;110
watercraft;150;;0.34;0.5483870967741935;0.34;0.4197530864197531;51;42;99
guitar;50;;0.22;1.0;0.22;0.36065573770491804;11;0;39
keyboard;150;;0.21333333333333335;0.7804878048780488;0.21333333333333335;0.33507853403141363;32;9;118
pillow;150;;0.19333333333333333;1.0;0.19333333333333333;0.3240223463687151;29;0;121
camera;150;;0.2;0.75;0.2;0.31578947368421056;30;10;120
table;150;;0.18666666666666668;0.9655172413793104;0.18666666666666668;0.3128491620111732;28;1;122
basket;150;;0.22666666666666666;0.4657534246575342;0.22666666666666666;0.30493273542600896;34;39;116
clock;149;;0.18120805369127516;0.6923076923076923;0.18120805369127516;0.2872340425531915;27;12;122
birdhouse;150;;0.16666666666666666;0.8620689655172413;0.16666666666666666;0.27932960893854747;25;4;125
sofa;50;;0.18;0.6;0.18;0.2769230769230769;9;6;41
airplane;150;;0.18;0.48214285714285715;0.18;0.2621359223300971;27;29;123
printer;149;;0.348993288590604;0.1984732824427481;0.348993288590604;0.2530413625304136;52;210;97
rocket;149;;0.174496644295302;0.4482758620689655;0.174496644295302;0.25120772946859904;26;32;123
loudspeaker;150;;0.18666666666666668;0.345679012345679;0.18666666666666668;0.24242424242424243;28;53;122
remote;149;;0.1342281879194631;0.9523809523809523;0.1342281879194631;0.2352941176470588;20;1;129
stove;150;;0.13333333333333333;0.9523809523809523;0.13333333333333333;0.23391812865497078;20;1;130
trash bin;149;;0.2348993288590604;0.22151898734177214;0.2348993288590604;0.2280130293159609;35;123;114
tower;150;;0.13333333333333333;0.5714285714285714;0.13333333333333333;0.21621621621621623;20;15;130
mailbox;150;;0.10666666666666667;0.36363636363636365;0.10666666666666667;0.16494845360824745;16;28;134
telephone;150;;0.10666666666666667;0.34782608695652173;0.10666666666666667;0.16326530612244897;16;30;134
file cabinet;150;;0.08666666666666667;0.5416666666666666;0.08666666666666667;0.14942528735632185;13;11;137
bench;150;;0.08;0.7058823529411765;0.08;0.1437125748502994;12;5;138
bathtub;150;;0.08;0.631578947368421;0.08;0.14201183431952663;12;7;138
dishwasher;150;;0.09333333333333334;0.1728395061728395;0.09333333333333334;0.12121212121212122;14;67;136
microphone;150;;0.06;1.0;0.06;0.11320754716981131;9;0;141
bed;100;;0.06;0.8571428571428571;0.06;0.11214953271028037;6;1;94
bookshelf;150;;0.06;0.75;0.06;0.1111111111111111;9;3;141
flowerpot;150;;0.03333333333333333;1.0;0.03333333333333333;0.06451612903225806;5;0;145
washer;150;;0.02666666666666667;1.0;0.02666666666666667;0.05194805194805195;4;0;146
knife;150;;0.02;0.42857142857142855;0.02;0.038216560509554146;3;4;147
mug;150;;0.013333333333333334;0.6666666666666666;0.013333333333333334;0.026143790849673203;2;1;148
jar;149;;0.013422818791946308;0.06060606060606061;0.013422818791946308;0.02197802197802198;2;31;147
bus;150;;0.006666666666666667;1.0;0.006666666666666667;0.013245033112582783;1;0;149
train;150;;0.006666666666666667;1.0;0.006666666666666667;0.013245033112582783;1;0;149
microwaves;150;;0.006666666666666667;0.5;0.006666666666666667;0.013157894736842105;1;1;149
display;150;;0.006666666666666667;0.2;0.006666666666666667;0.012903225806451615;1;4;149
cabinet;150;;0.0;0.0;0.0;0.0;0;1;150
earphone;50;;0.0;0.0;0.0;0.0;0;2;50
