value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
X=0.000 Y=-1.000 Z=0.200;165;0.18787878787878787;0.4666666666666667;154;0.2922077922077922
X=0.000 Y=0.000 Z=0.400;160;0.0875;0.16875;149;0.10067114093959731
X=0.000 Y=1.000 Z=0.200;159;0.1761006289308176;0.41509433962264153;148;0.28378378378378377
X=1.000 Y=0.000 Z=0.200;159;0.11320754716981132;0.29559748427672955;148;0.18243243243243243
X=-1.000 Y=0.000 Z=0.200;157;0.25477707006369427;0.4840764331210191;146;0.3424657534246575
